source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
372-Diagnostic Tests-Scoring test result-QRISK2,0,GOLD_ADD_ETYPE_STCM,372-Diagnostic Tests-Scoring test result-QRISK2,37397449,SNOMED,1970-01-01,2099-12-31,
39-Child Health Surveillance-CHS locomotion 18 months-Locomotion,0,GOLD_ADD_ETYPE_STCM,39-Child Health Surveillance-CHS locomotion 18 months-Locomotion,44791883,SNOMED,1970-01-01,2099-12-31,
3-Other Pathology Tests-Cervical cytology-Adequate?,0,GOLD_ADD_ETYPE_STCM,3-Other Pathology Tests-Cervical cytology-Adequate?,37393701,SNOMED,1970-01-01,2099-12-31,
3-Other Pathology Tests-Cervical cytology-In Practice,0,GOLD_ADD_ETYPE_STCM,3-Other Pathology Tests-Cervical cytology-In Practice,37393701,SNOMED,1970-01-01,2099-12-31,
40-Child Health Surveillance-CHS language 3 years-Language,0,GOLD_ADD_ETYPE_STCM,40-Child Health Surveillance-CHS language 3 years-Language,44791883,SNOMED,1970-01-01,2099-12-31,
41-Child Health Surveillance-CHS manipulation-Manipulation,0,GOLD_ADD_ETYPE_STCM,41-Child Health Surveillance-CHS manipulation-Manipulation,44791883,SNOMED,1970-01-01,2099-12-31,
44-Elderly-Elderly mobility level-Mobility Level,0,GOLD_ADD_ETYPE_STCM,44-Elderly-Elderly mobility level-Mobility Level,4232753,SNOMED,1970-01-01,2099-12-31,
45-Asthma-Night cough-Night Cough,0,GOLD_ADD_ETYPE_STCM,45-Asthma-Night cough-Night Cough,4059018,SNOMED,1970-01-01,2099-12-31,
461-Miscellaneous-Repeat Medication Review-Due date,0,GOLD_ADD_ETYPE_STCM,461-Miscellaneous-Repeat Medication Review-Due date,44807096,SNOMED,1970-01-01,2099-12-31,
461-Miscellaneous-Repeat Medication Review-Next review date,0,GOLD_ADD_ETYPE_STCM,461-Miscellaneous-Repeat Medication Review-Next review date,44807096,SNOMED,1970-01-01,2099-12-31,
461-Miscellaneous-Repeat Medication Review-Review date,0,GOLD_ADD_ETYPE_STCM,461-Miscellaneous-Repeat Medication Review-Review date,4200295,SNOMED,1970-01-01,2099-12-31,
461-Miscellaneous-Repeat Medication Review-Seen by,0,GOLD_ADD_ETYPE_STCM,461-Miscellaneous-Repeat Medication Review-Seen by,4057411,SNOMED,1970-01-01,2099-12-31,
462-Diagnostic Tests-Tactile Sensation-Qualifier,0,GOLD_ADD_ETYPE_STCM,462-Diagnostic Tests-Tactile Sensation-Qualifier,4265871,SNOMED,1970-01-01,2099-12-31,
463-Asthma-Asthma Limiting Activity-Fit Frequency,0,GOLD_ADD_ETYPE_STCM,463-Asthma-Asthma Limiting Activity-Fit Frequency,4017306,SNOMED,1970-01-01,2099-12-31,
463-Asthma-Asthma Limiting Activity-Numeric Result,0,GOLD_ADD_ETYPE_STCM,463-Asthma-Asthma Limiting Activity-Numeric Result,4015948,SNOMED,1970-01-01,2099-12-31,
475-Examination Findings-Target blood pressure-Diastolic,0,GOLD_ADD_ETYPE_STCM,475-Examination Findings-Target blood pressure-Diastolic,4152382,SNOMED,1970-01-01,2099-12-31,
475-Examination Findings-Target blood pressure-Systolic,0,GOLD_ADD_ETYPE_STCM,475-Examination Findings-Target blood pressure-Systolic,4153323,SNOMED,1970-01-01,2099-12-31,
476-Examination Findings-Waist circumference-Circumference (cms),0,GOLD_ADD_ETYPE_STCM,476-Examination Findings-Waist circumference-Circumference (cms),4172830,SNOMED,1970-01-01,2099-12-31,
485-Immunisations-Immunisation status-Status,0,GOLD_ADD_ETYPE_STCM,485-Immunisations-Immunisation status-Status,4126323,SNOMED,1970-01-01,2099-12-31,
488-Examination Findings-Weight loss-Weight loss (kg),0,GOLD_ADD_ETYPE_STCM,488-Examination Findings-Weight loss-Weight loss (kg),4181042,SNOMED,1970-01-01,2099-12-31,
498-Miscellaneous-Language Spoken-Language Spoken,0,GOLD_ADD_ETYPE_STCM,498-Miscellaneous-Language Spoken-Language Spoken,4052785,SNOMED,1970-01-01,2099-12-31,
498-Miscellaneous-Language Spoken-Preferred Language,0,GOLD_ADD_ETYPE_STCM,498-Miscellaneous-Language Spoken-Preferred Language,4052785,SNOMED,1970-01-01,2099-12-31,
4-Lifestyle-Smoking-Cigarettes per day,0,GOLD_ADD_ETYPE_STCM,4-Lifestyle-Smoking-Cigarettes per day,40766579,LOINC,1970-01-01,2099-12-31,
4-Lifestyle-Smoking-Cigars per day,0,GOLD_ADD_ETYPE_STCM,4-Lifestyle-Smoking-Cigars per day,40766579,LOINC,2011-03-11,2099-12-31,
4-Lifestyle-Smoking-Ounces of tobacco,0,GOLD_ADD_ETYPE_STCM,4-Lifestyle-Smoking-Ounces of tobacco,4219336,SNOMED,1970-01-01,2099-12-31,
4-Lifestyle-Smoking-Start Date,0,GOLD_ADD_ETYPE_STCM,4-Lifestyle-Smoking-Start Date,903657,OMOP Extension,2023-01-05,2099-12-31,
4-Lifestyle-Smoking-Status,0,GOLD_ADD_ETYPE_STCM,4-Lifestyle-Smoking-Status,903652,OMOP Extension,2023-01-05,2099-12-31,
4-Lifestyle-Smoking-Stop Date,0,GOLD_ADD_ETYPE_STCM,4-Lifestyle-Smoking-Stop Date,903652,OMOP Extension,2023-01-05,2099-12-31,
53-Child Health Surveillance-CHS speech 3 years-Speech,0,GOLD_ADD_ETYPE_STCM,53-Child Health Surveillance-CHS speech 3 years-Speech,44791883,SNOMED,1970-01-01,2099-12-31,
54-Child Health Surveillance-Speech and language-Speech and language state,0,GOLD_ADD_ETYPE_STCM,54-Child Health Surveillance-Speech and language-Speech and language state,4174536,SNOMED,1970-01-01,2099-12-31,
59-Diabetes-Ankle neuropathy-Left ankle vibration sense,0,GOLD_ADD_ETYPE_STCM,59-Diabetes-Ankle neuropathy-Left ankle vibration sense,4262161,SNOMED,1970-01-01,2099-12-31,
59-Diabetes-Ankle neuropathy-Left jerk,0,GOLD_ADD_ETYPE_STCM,59-Diabetes-Ankle neuropathy-Left jerk,4155898,SNOMED,1970-01-01,2099-12-31,
59-Diabetes-Ankle neuropathy-Right ankle vibration sense,0,GOLD_ADD_ETYPE_STCM,59-Diabetes-Ankle neuropathy-Right ankle vibration sense,4262161,SNOMED,1970-01-01,2099-12-31,
59-Diabetes-Ankle neuropathy-Right jerk,0,GOLD_ADD_ETYPE_STCM,59-Diabetes-Ankle neuropathy-Right jerk,4155898,SNOMED,1970-01-01,2099-12-31,
5-Lifestyle-Alcohol-Status,0,GOLD_ADD_ETYPE_STCM,5-Lifestyle-Alcohol-Status,4042860,SNOMED,1970-01-01,2099-12-31,
5-Lifestyle-Alcohol-Stop Date,0,GOLD_ADD_ETYPE_STCM,5-Lifestyle-Alcohol-Stop Date,4052945,SNOMED,1970-01-01,2099-12-31,
5-Lifestyle-Alcohol-Units per week,0,GOLD_ADD_ETYPE_STCM,5-Lifestyle-Alcohol-Units per week,35609491,SNOMED,1970-01-01,2099-12-31,
61-Maternity-Ante-natal consultation-Weeks,0,GOLD_ADD_ETYPE_STCM,61-Maternity-Ante-natal consultation-Weeks,4061437,SNOMED,1970-01-01,2099-12-31,
71-Haematology-Blood group-Blood group,0,GOLD_ADD_ETYPE_STCM,71-Haematology-Blood group-Blood group,37393832,SNOMED,1970-01-01,2099-12-31,
72-Child Health Surveillance-Head circumference centile-Centile,0,GOLD_ADD_ETYPE_STCM,72-Child Health Surveillance-Head circumference centile-Centile,4014734,SNOMED,1970-01-01,2099-12-31,
72-Child Health Surveillance-Head circumference centile-Head size value,0,GOLD_ADD_ETYPE_STCM,72-Child Health Surveillance-Head circumference centile-Head size value,4181669,SNOMED,1970-01-01,2099-12-31,
73-Child Health Surveillance-Heart sounds/femoral pulses-Heart sounds,0,GOLD_ADD_ETYPE_STCM,73-Child Health Surveillance-Heart sounds/femoral pulses-Heart sounds,44791883,SNOMED,1970-01-01,2099-12-31,
73-Child Health Surveillance-Heart sounds/femoral pulses-Left femoral pulse,0,GOLD_ADD_ETYPE_STCM,73-Child Health Surveillance-Heart sounds/femoral pulses-Left femoral pulse,44791883,SNOMED,1970-01-01,2099-12-31,
73-Child Health Surveillance-Heart sounds/femoral pulses-Right femoral pulse,0,GOLD_ADD_ETYPE_STCM,73-Child Health Surveillance-Heart sounds/femoral pulses-Right femoral pulse,44791883,SNOMED,1970-01-01,2099-12-31,
74-Child Health Surveillance-CHS Hernia -Left Inguinal,0,GOLD_ADD_ETYPE_STCM,74-Child Health Surveillance-CHS Hernia -Left Inguinal,44791883,SNOMED,1970-01-01,2099-12-31,
74-Child Health Surveillance-CHS Hernia -Right Inguinal,0,GOLD_ADD_ETYPE_STCM,74-Child Health Surveillance-CHS Hernia -Right Inguinal,44791883,SNOMED,1970-01-01,2099-12-31,
74-Child Health Surveillance-CHS Hernia -Umbilical Hernia,0,GOLD_ADD_ETYPE_STCM,74-Child Health Surveillance-CHS Hernia -Umbilical Hernia,44791883,SNOMED,1970-01-01,2099-12-31,
75-Child Health Surveillance-Hips (CHS)-Left hip,0,GOLD_ADD_ETYPE_STCM,75-Child Health Surveillance-Hips (CHS)-Left hip,44791883,SNOMED,1970-01-01,2099-12-31,
75-Child Health Surveillance-Hips (CHS)-Right hip,0,GOLD_ADD_ETYPE_STCM,75-Child Health Surveillance-Hips (CHS)-Right hip,44791883,SNOMED,1970-01-01,2099-12-31,
78-Maternity-Stages of labour-1st Stage,0,GOLD_ADD_ETYPE_STCM,78-Maternity-Stages of labour-1st Stage,4015420,SNOMED,1970-01-01,2099-12-31,
