source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
>ml.min,0,UKB_GP_CLINICAL_UNIT_STCM,>ml.min,8795,UCUM,1970-01-01,2099-12-31,
>ml/min,0,UKB_GP_CLINICAL_UNIT_STCM,>ml/min,8795,UCUM,1970-01-01,2099-12-31,
>ml/nin,0,UKB_GP_CLINICAL_UNIT_STCM,>ml/nin,8795,UCUM,1970-01-01,2099-12-31,
µmol/L,0,UKB_GP_CLINICAL_UNIT_STCM,µmol/L,8749,UCUM,1970-01-01,2099-12-31,
1/min,0,UKB_GP_CLINICAL_UNIT_STCM,1/min,8541,UCUM,1970-01-01,2099-12-31,
10 ^12/L,0,UKB_GP_CLINICAL_UNIT_STCM,10 ^12/L,8734,UCUM,1970-01-01,2099-12-31,
10 ^9/l,0,UKB_GP_CLINICAL_UNIT_STCM,10 ^9/l,9444,UCUM,1970-01-01,2099-12-31,
10 ^9/L,0,UKB_GP_CLINICAL_UNIT_STCM,10 ^9/L,9444,UCUM,1970-01-01,2099-12-31,
10*12/L,0,UKB_GP_CLINICAL_UNIT_STCM,10*12/L,8734,UCUM,1970-01-01,2099-12-31,
10*9/1,0,UKB_GP_CLINICAL_UNIT_STCM,10*9/1,9444,UCUM,1970-01-01,2099-12-31,
10*9/l,0,UKB_GP_CLINICAL_UNIT_STCM,10*9/l,9444,UCUM,1970-01-01,2099-12-31,
10*9/L,0,UKB_GP_CLINICAL_UNIT_STCM,10*9/L,9444,UCUM,1970-01-01,2099-12-31,
10/12 L,0,UKB_GP_CLINICAL_UNIT_STCM,10/12 L,8734,UCUM,1970-01-01,2099-12-31,
10/9 L,0,UKB_GP_CLINICAL_UNIT_STCM,10/9 L,9444,UCUM,1970-01-01,2099-12-31,
10^12/l,0,UKB_GP_CLINICAL_UNIT_STCM,10^12/l,8734,UCUM,1970-01-01,2099-12-31,
10^12/L,0,UKB_GP_CLINICAL_UNIT_STCM,10^12/L,8734,UCUM,1970-01-01,2099-12-31,
10^9,0,UKB_GP_CLINICAL_UNIT_STCM,10^9,44777660,UCUM,1970-01-01,2099-12-31,
10^9/l,0,UKB_GP_CLINICAL_UNIT_STCM,10^9/l,9444,UCUM,1970-01-01,2099-12-31,
10^9/L,0,UKB_GP_CLINICAL_UNIT_STCM,10^9/L,9444,UCUM,1970-01-01,2099-12-31,
117cm,0,UKB_GP_CLINICAL_UNIT_STCM,117cm,8582,UCUM,1970-01-01,2099-12-31,
2xmonth approx,0,UKB_GP_CLINICAL_UNIT_STCM,2xmonth approx,9580,UCUM,1970-01-01,2099-12-31,
a day,0,UKB_GP_CLINICAL_UNIT_STCM,a day,44777556,UCUM,1970-01-01,2099-12-31,
AU,0,UKB_GP_CLINICAL_UNIT_STCM,AU,9260,UCUM,1970-01-01,2099-12-31,
AU/mL,0,UKB_GP_CLINICAL_UNIT_STCM,AU/mL,8980,UCUM,1970-01-01,2099-12-31,
b/m,0,UKB_GP_CLINICAL_UNIT_STCM,b/m,8483,UCUM,1970-01-01,2099-12-31,
b/p/m,0,UKB_GP_CLINICAL_UNIT_STCM,b/p/m,8483,UCUM,1970-01-01,2099-12-31,
beats per min,0,UKB_GP_CLINICAL_UNIT_STCM,beats per min,8483,UCUM,1970-01-01,2099-12-31,
beats/min,0,UKB_GP_CLINICAL_UNIT_STCM,beats/min,8483,UCUM,1970-01-01,2099-12-31,
beats/minute,0,UKB_GP_CLINICAL_UNIT_STCM,beats/minute,8483,UCUM,1970-01-01,2099-12-31,
bpm,0,UKB_GP_CLINICAL_UNIT_STCM,bpm,8483,UCUM,1970-01-01,2099-12-31,
BPM,0,UKB_GP_CLINICAL_UNIT_STCM,BPM,8483,UCUM,1970-01-01,2099-12-31,
C,0,UKB_GP_CLINICAL_UNIT_STCM,C,586323,UCUM,1970-01-01,2099-12-31,
cells/cmm,0,UKB_GP_CLINICAL_UNIT_STCM,cells/cmm,8888,UCUM,1970-01-01,2099-12-31,
cells/uL,0,UKB_GP_CLINICAL_UNIT_STCM,cells/uL,8784,UCUM,1970-01-01,2099-12-31,
cig/ day,0,UKB_GP_CLINICAL_UNIT_STCM,cig/ day,44777556,UCUM,1970-01-01,2099-12-31,
cig/day,0,UKB_GP_CLINICAL_UNIT_STCM,cig/day,44777556,UCUM,1970-01-01,2099-12-31,
cigarettes per day,0,UKB_GP_CLINICAL_UNIT_STCM,cigarettes per day,44777556,UCUM,1970-01-01,2099-12-31,
cigarettes/day,0,UKB_GP_CLINICAL_UNIT_STCM,cigarettes/day,44777556,UCUM,1970-01-01,2099-12-31,
Cigarettes/day,0,UKB_GP_CLINICAL_UNIT_STCM,Cigarettes/day,44777556,UCUM,1970-01-01,2099-12-31,
cigars/day,0,UKB_GP_CLINICAL_UNIT_STCM,cigars/day,44777556,UCUM,1970-01-01,2099-12-31,
cigars/day (past),0,UKB_GP_CLINICAL_UNIT_STCM,cigars/day (past),44777556,UCUM,1970-01-01,2099-12-31,
cigs/day,0,UKB_GP_CLINICAL_UNIT_STCM,cigs/day,44777556,UCUM,1970-01-01,2099-12-31,
cigs/day (past),0,UKB_GP_CLINICAL_UNIT_STCM,cigs/day (past),44777556,UCUM,1970-01-01,2099-12-31,
cm,0,UKB_GP_CLINICAL_UNIT_STCM,cm,8582,UCUM,1970-01-01,2099-12-31,
cp,0,UKB_GP_CLINICAL_UNIT_STCM,cp,8479,UCUM,1970-01-01,2099-12-31,
cpd,0,UKB_GP_CLINICAL_UNIT_STCM,cpd,44777556,UCUM,1970-01-01,2099-12-31,
daily,0,UKB_GP_CLINICAL_UNIT_STCM,daily,44777556,UCUM,1970-01-01,2099-12-31,
Daily,0,UKB_GP_CLINICAL_UNIT_STCM,Daily,44777556,UCUM,1970-01-01,2099-12-31,
DAILY,0,UKB_GP_CLINICAL_UNIT_STCM,DAILY,44777556,UCUM,1970-01-01,2099-12-31,
day,0,UKB_GP_CLINICAL_UNIT_STCM,day,8512,UCUM,1970-01-01,2099-12-31,
day/week,0,UKB_GP_CLINICAL_UNIT_STCM,day/week,8621,UCUM,1970-01-01,2099-12-31,
days,0,UKB_GP_CLINICAL_UNIT_STCM,days,8512,UCUM,1970-01-01,2099-12-31,
days a week,0,UKB_GP_CLINICAL_UNIT_STCM,days a week,8621,UCUM,1970-01-01,2099-12-31,
days per week,0,UKB_GP_CLINICAL_UNIT_STCM,days per week,8621,UCUM,1970-01-01,2099-12-31,
days/week,0,UKB_GP_CLINICAL_UNIT_STCM,days/week,8621,UCUM,1970-01-01,2099-12-31,
deg C,0,UKB_GP_CLINICAL_UNIT_STCM,deg C,586323,UCUM,1970-01-01,2099-12-31,
degrees,0,UKB_GP_CLINICAL_UNIT_STCM,degrees,9484,UCUM,1970-01-01,2099-12-31,
Eu/mL,0,UKB_GP_CLINICAL_UNIT_STCM,Eu/mL,9426,UCUM,1970-01-01,2099-12-31,
EU/ml,0,UKB_GP_CLINICAL_UNIT_STCM,EU/ml,9426,UCUM,1970-01-01,2099-12-31,
fits/week,0,UKB_GP_CLINICAL_UNIT_STCM,fits/week,44777559,UCUM,1970-01-01,2099-12-31,
fl,0,UKB_GP_CLINICAL_UNIT_STCM,fl,8583,UCUM,1970-01-01,2099-12-31,
fL,0,UKB_GP_CLINICAL_UNIT_STCM,fL,8583,UCUM,1970-01-01,2099-12-31,
fmol/L,0,UKB_GP_CLINICAL_UNIT_STCM,fmol/L,8745,UCUM,1970-01-01,2099-12-31,
g,0,UKB_GP_CLINICAL_UNIT_STCM,g,8504,UCUM,1970-01-01,2099-12-31,
g/24hr,0,UKB_GP_CLINICAL_UNIT_STCM,g/24hr,8807,UCUM,1970-01-01,2099-12-31,
g/day,0,UKB_GP_CLINICAL_UNIT_STCM,g/day,8807,UCUM,1970-01-01,2099-12-31,
g/dl,0,UKB_GP_CLINICAL_UNIT_STCM,g/dl,8713,UCUM,1970-01-01,2099-12-31,
g/dL,0,UKB_GP_CLINICAL_UNIT_STCM,g/dL,8713,UCUM,1970-01-01,2099-12-31,
g/l,0,UKB_GP_CLINICAL_UNIT_STCM,g/l,8636,UCUM,1970-01-01,2099-12-31,
g/L,0,UKB_GP_CLINICAL_UNIT_STCM,g/L,8636,UCUM,1970-01-01,2099-12-31,
GPL-U/ml,0,UKB_GP_CLINICAL_UNIT_STCM,GPL-U/ml,9157,UCUM,1970-01-01,2099-12-31,
Hb ^  continue to monitor,0,UKB_GP_CLINICAL_UNIT_STCM,Hb ^  continue to monitor,8581,UCUM,1970-01-01,2099-12-31,
HbA1c,0,UKB_GP_CLINICAL_UNIT_STCM,HbA1c,9225,UCUM,1970-01-01,2099-12-31,
hours,0,UKB_GP_CLINICAL_UNIT_STCM,hours,8505,UCUM,1970-01-01,2099-12-31,
Hours,0,UKB_GP_CLINICAL_UNIT_STCM,Hours,8505,UCUM,1970-01-01,2099-12-31,
i.u./l,0,UKB_GP_CLINICAL_UNIT_STCM,i.u./l,8923,UCUM,1970-01-01,2099-12-31,
inches,0,UKB_GP_CLINICAL_UNIT_STCM,inches,9330,UCUM,1970-01-01,2099-12-31,
IU/dL,0,UKB_GP_CLINICAL_UNIT_STCM,IU/dL,9332,UCUM,1970-01-01,2099-12-31,
iu/l,0,UKB_GP_CLINICAL_UNIT_STCM,iu/l,8923,UCUM,1970-01-01,2099-12-31,
iu/L,0,UKB_GP_CLINICAL_UNIT_STCM,iu/L,8923,UCUM,1970-01-01,2099-12-31,
IU/l,0,UKB_GP_CLINICAL_UNIT_STCM,IU/l,8923,UCUM,1970-01-01,2099-12-31,
IU/L,0,UKB_GP_CLINICAL_UNIT_STCM,IU/L,8923,UCUM,1970-01-01,2099-12-31,
iu/ml,0,UKB_GP_CLINICAL_UNIT_STCM,iu/ml,8985,UCUM,1970-01-01,2099-12-31,
iU/mL,0,UKB_GP_CLINICAL_UNIT_STCM,iU/mL,8985,UCUM,1970-01-01,2099-12-31,
IU/ml,0,UKB_GP_CLINICAL_UNIT_STCM,IU/ml,8985,UCUM,1970-01-01,2099-12-31,
IU/mL,0,UKB_GP_CLINICAL_UNIT_STCM,IU/mL,8985,UCUM,1970-01-01,2099-12-31,
kg,0,UKB_GP_CLINICAL_UNIT_STCM,kg,9529,UCUM,1970-01-01,2099-12-31,
Kg,0,UKB_GP_CLINICAL_UNIT_STCM,Kg,9529,UCUM,1970-01-01,2099-12-31,
kg/m2,0,UKB_GP_CLINICAL_UNIT_STCM,kg/m2,9531,UCUM,1970-01-01,2099-12-31,
ku/L,0,UKB_GP_CLINICAL_UNIT_STCM,ku/L,8810,UCUM,1970-01-01,2099-12-31,
kU/l,0,UKB_GP_CLINICAL_UNIT_STCM,kU/l,8810,UCUM,1970-01-01,2099-12-31,
kU/L,0,UKB_GP_CLINICAL_UNIT_STCM,kU/L,8810,UCUM,1970-01-01,2099-12-31,
KU/l,0,UKB_GP_CLINICAL_UNIT_STCM,KU/l,8810,UCUM,1970-01-01,2099-12-31,
KU/L,0,UKB_GP_CLINICAL_UNIT_STCM,KU/L,8810,UCUM,1970-01-01,2099-12-31,
kUA/l,0,UKB_GP_CLINICAL_UNIT_STCM,kUA/l,44777579,UCUM,1970-01-01,2099-12-31,
l,0,UKB_GP_CLINICAL_UNIT_STCM,l,8519,UCUM,1970-01-01,2099-12-31,
L,0,UKB_GP_CLINICAL_UNIT_STCM,L,8519,UCUM,1970-01-01,2099-12-31,
l/l,0,UKB_GP_CLINICAL_UNIT_STCM,l/l,44777604,UCUM,1970-01-01,2099-12-31,
L/L,0,UKB_GP_CLINICAL_UNIT_STCM,L/L,44777604,UCUM,1970-01-01,2099-12-31,
l/min,0,UKB_GP_CLINICAL_UNIT_STCM,l/min,8698,UCUM,1970-01-01,2099-12-31,
L/min,0,UKB_GP_CLINICAL_UNIT_STCM,L/min,8698,UCUM,1970-01-01,2099-12-31,
L/Min,0,UKB_GP_CLINICAL_UNIT_STCM,L/Min,8698,UCUM,1970-01-01,2099-12-31,
L/MIN,0,UKB_GP_CLINICAL_UNIT_STCM,L/MIN,8698,UCUM,1970-01-01,2099-12-31,
l/minute,0,UKB_GP_CLINICAL_UNIT_STCM,l/minute,8698,UCUM,1970-01-01,2099-12-31,
L/sec,0,UKB_GP_CLINICAL_UNIT_STCM,L/sec,32700,UCUM,1970-01-01,2099-12-31,
litre,0,UKB_GP_CLINICAL_UNIT_STCM,litre,8519,UCUM,1970-01-01,2099-12-31,
litres,0,UKB_GP_CLINICAL_UNIT_STCM,litres,8519,UCUM,1970-01-01,2099-12-31,
Litres,0,UKB_GP_CLINICAL_UNIT_STCM,Litres,8519,UCUM,1970-01-01,2099-12-31,
litres/min,0,UKB_GP_CLINICAL_UNIT_STCM,litres/min,8698,UCUM,1970-01-01,2099-12-31,
litres/minute,0,UKB_GP_CLINICAL_UNIT_STCM,litres/minute,8698,UCUM,1970-01-01,2099-12-31,
lmin,0,UKB_GP_CLINICAL_UNIT_STCM,lmin,8698,UCUM,1970-01-01,2099-12-31,
M,0,UKB_GP_CLINICAL_UNIT_STCM,M,8550,UCUM,1970-01-01,2099-12-31,
m1/min,0,UKB_GP_CLINICAL_UNIT_STCM,m1/min,8795,UCUM,1970-01-01,2099-12-31,
m1/min/1.73m2,0,UKB_GP_CLINICAL_UNIT_STCM,m1/min/1.73m2,720870,UCUM,2022-04-07,2099-12-31,
MCMOL/L,0,UKB_GP_CLINICAL_UNIT_STCM,MCMOL/L,8749,UCUM,1970-01-01,2099-12-31,
meters,0,UKB_GP_CLINICAL_UNIT_STCM,meters,9546,UCUM,1970-01-01,2099-12-31,
mg,0,UKB_GP_CLINICAL_UNIT_STCM,mg,8576,UCUM,1970-01-01,2099-12-31,
mg/d,0,UKB_GP_CLINICAL_UNIT_STCM,mg/d,8909,UCUM,1970-01-01,2099-12-31,
mg/dL,0,UKB_GP_CLINICAL_UNIT_STCM,mg/dL,8840,UCUM,1970-01-01,2099-12-31,
mg/l,0,UKB_GP_CLINICAL_UNIT_STCM,mg/l,8751,UCUM,1970-01-01,2099-12-31,
mg/L,0,UKB_GP_CLINICAL_UNIT_STCM,mg/L,8751,UCUM,1970-01-01,2099-12-31,
mg/ml,0,UKB_GP_CLINICAL_UNIT_STCM,mg/ml,8861,UCUM,1970-01-01,2099-12-31,
mg/mm,0,UKB_GP_CLINICAL_UNIT_STCM,mg/mm,9075,UCUM,1970-01-01,2099-12-31,
mg/mmol,0,UKB_GP_CLINICAL_UNIT_STCM,mg/mmol,44777612,UCUM,1970-01-01,2099-12-31,
mg/mmol Creat,0,UKB_GP_CLINICAL_UNIT_STCM,mg/mmol Creat,9075,UCUM,1970-01-01,2099-12-31,
mg/mmol creat.,0,UKB_GP_CLINICAL_UNIT_STCM,mg/mmol creat.,9075,UCUM,1970-01-01,2099-12-31,
mg/mmol creatinine,0,UKB_GP_CLINICAL_UNIT_STCM,mg/mmol creatinine,9075,UCUM,1970-01-01,2099-12-31,
mg/mmol Creatinine,0,UKB_GP_CLINICAL_UNIT_STCM,mg/mmol Creatinine,9075,UCUM,1970-01-01,2099-12-31,
mg/volume,0,UKB_GP_CLINICAL_UNIT_STCM,mg/volume,9561,UCUM,1970-01-01,2099-12-31,
mgA/l,0,UKB_GP_CLINICAL_UNIT_STCM,mgA/l,8751,UCUM,1970-01-01,2099-12-31,
mgA/L,0,UKB_GP_CLINICAL_UNIT_STCM,mgA/L,8751,UCUM,1970-01-01,2099-12-31,
micmol/l,0,UKB_GP_CLINICAL_UNIT_STCM,micmol/l,8749,UCUM,1970-01-01,2099-12-31,
microgram/g,0,UKB_GP_CLINICAL_UNIT_STCM,microgram/g,8720,UCUM,1970-01-01,2099-12-31,
micromicgrams,0,UKB_GP_CLINICAL_UNIT_STCM,micromicgrams,9655,UCUM,1970-01-01,2099-12-31,
microns,0,UKB_GP_CLINICAL_UNIT_STCM,microns,9666,UCUM,1970-01-01,2099-12-31,
MicroU/L,0,UKB_GP_CLINICAL_UNIT_STCM,MicroU/L,8750,UCUM,1970-01-01,2099-12-31,
milisec,0,UKB_GP_CLINICAL_UNIT_STCM,milisec,9593,UCUM,1970-01-01,2099-12-31,
min,0,UKB_GP_CLINICAL_UNIT_STCM,min,8550,UCUM,1970-01-01,2099-12-31,
mins,0,UKB_GP_CLINICAL_UNIT_STCM,mins,8550,UCUM,1970-01-01,2099-12-31,
miu/L,0,UKB_GP_CLINICAL_UNIT_STCM,miu/L,9040,UCUM,1970-01-01,2099-12-31,
mIU/l,0,UKB_GP_CLINICAL_UNIT_STCM,mIU/l,9040,UCUM,1970-01-01,2099-12-31,
mIU/L,0,UKB_GP_CLINICAL_UNIT_STCM,mIU/L,9040,UCUM,1970-01-01,2099-12-31,
mIU/mL,0,UKB_GP_CLINICAL_UNIT_STCM,mIU/mL,9550,UCUM,1970-01-01,2099-12-31,
ml,0,UKB_GP_CLINICAL_UNIT_STCM,ml,8587,UCUM,1970-01-01,2099-12-31,
mL,0,UKB_GP_CLINICAL_UNIT_STCM,mL,8587,UCUM,1970-01-01,2099-12-31,
ml/min,0,UKB_GP_CLINICAL_UNIT_STCM,ml/min,8795,UCUM,1970-01-01,2099-12-31,
mL/min,0,UKB_GP_CLINICAL_UNIT_STCM,mL/min,8795,UCUM,1970-01-01,2099-12-31,
ml/min/1,0,UKB_GP_CLINICAL_UNIT_STCM,ml/min/1,720870,UCUM,2022-04-07,2099-12-31,
ML/MIN/1.73^2,0,UKB_GP_CLINICAL_UNIT_STCM,ML/MIN/1.73^2,720870,UCUM,2022-04-07,2099-12-31,
ml/min/1.73m^2,0,UKB_GP_CLINICAL_UNIT_STCM,ml/min/1.73m^2,720870,UCUM,2022-04-07,2099-12-31,
ML/MIN/1.73M^2,0,UKB_GP_CLINICAL_UNIT_STCM,ML/MIN/1.73M^2,720870,UCUM,2022-04-07,2099-12-31,
mL/min/1.73m2,0,UKB_GP_CLINICAL_UNIT_STCM,mL/min/1.73m2,720870,UCUM,2022-04-07,2099-12-31,
ml/min/l,0,UKB_GP_CLINICAL_UNIT_STCM,ml/min/l,720870,UCUM,2022-04-07,2099-12-31,
mls/min,0,UKB_GP_CLINICAL_UNIT_STCM,mls/min,8795,UCUM,1970-01-01,2099-12-31,
mm fall in first hour.,0,UKB_GP_CLINICAL_UNIT_STCM,mm fall in first hour.,8752,UCUM,1970-01-01,2099-12-31,
mm Hg,0,UKB_GP_CLINICAL_UNIT_STCM,mm Hg,8876,UCUM,1970-01-01,2099-12-31,
mm in 1st hour,0,UKB_GP_CLINICAL_UNIT_STCM,mm in 1st hour,8752,UCUM,1970-01-01,2099-12-31,
mm in one hour,0,UKB_GP_CLINICAL_UNIT_STCM,mm in one hour,8752,UCUM,1970-01-01,2099-12-31,
mm/1 hr,0,UKB_GP_CLINICAL_UNIT_STCM,mm/1 hr,8752,UCUM,1970-01-01,2099-12-31,
mm/Hg,0,UKB_GP_CLINICAL_UNIT_STCM,mm/Hg,8876,UCUM,1970-01-01,2099-12-31,
mm/hour,0,UKB_GP_CLINICAL_UNIT_STCM,mm/hour,8752,UCUM,1970-01-01,2099-12-31,
mm/hr,0,UKB_GP_CLINICAL_UNIT_STCM,mm/hr,8752,UCUM,1970-01-01,2099-12-31,
mm01/l,0,UKB_GP_CLINICAL_UNIT_STCM,mm01/l,8753,UCUM,1970-01-01,2099-12-31,
mmHg,0,UKB_GP_CLINICAL_UNIT_STCM,mmHg,8876,UCUM,1970-01-01,2099-12-31,
mmHG,0,UKB_GP_CLINICAL_UNIT_STCM,mmHG,8876,UCUM,1970-01-01,2099-12-31,
mmiol,0,UKB_GP_CLINICAL_UNIT_STCM,mmiol,9573,UCUM,1970-01-01,2099-12-31,
mmo,0,UKB_GP_CLINICAL_UNIT_STCM,mmo,9573,UCUM,1970-01-01,2099-12-31,
mmo/l,0,UKB_GP_CLINICAL_UNIT_STCM,mmo/l,8753,UCUM,1970-01-01,2099-12-31,
mmol,0,UKB_GP_CLINICAL_UNIT_STCM,mmol,9573,UCUM,1970-01-01,2099-12-31,
mmol/24h,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/24h,8910,UCUM,1970-01-01,2099-12-31,
mmol/24hr,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/24hr,8910,UCUM,1970-01-01,2099-12-31,
mmol/d,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/d,8910,UCUM,1970-01-01,2099-12-31,
mmol/kg,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/kg,9577,UCUM,1970-01-01,2099-12-31,
mmol/Kg,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/Kg,9577,UCUM,1970-01-01,2099-12-31,
mmol/l,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/l,8753,UCUM,1970-01-01,2099-12-31,
mmol/L,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/L,8753,UCUM,1970-01-01,2099-12-31,
Mmol/L,0,UKB_GP_CLINICAL_UNIT_STCM,Mmol/L,8753,UCUM,1970-01-01,2099-12-31,
MMOL/L,0,UKB_GP_CLINICAL_UNIT_STCM,MMOL/L,8753,UCUM,1970-01-01,2099-12-31,
mmol/mmol,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/mmol,44777618,UCUM,1970-01-01,2099-12-31,
mmol/mmol Creatinine,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/mmol Creatinine,44777619,UCUM,1970-01-01,2099-12-31,
mmol/mol,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/mol,9579,UCUM,1970-01-01,2099-12-31,
Mmol/mol,0,UKB_GP_CLINICAL_UNIT_STCM,Mmol/mol,9579,UCUM,1970-01-01,2099-12-31,
mmol/mol Hb,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/mol Hb,44777620,UCUM,1970-01-01,2099-12-31,
mmol/vol,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/vol,9574,UCUM,1970-01-01,2099-12-31,
mmol/volume,0,UKB_GP_CLINICAL_UNIT_STCM,mmol/volume,9574,UCUM,1970-01-01,2099-12-31,
mol/l,0,UKB_GP_CLINICAL_UNIT_STCM,mol/l,9586,UCUM,1970-01-01,2099-12-31,
months,0,UKB_GP_CLINICAL_UNIT_STCM,months,9580,UCUM,1970-01-01,2099-12-31,
mosm/kg,0,UKB_GP_CLINICAL_UNIT_STCM,mosm/kg,8862,UCUM,1970-01-01,2099-12-31,
mosm/Kg,0,UKB_GP_CLINICAL_UNIT_STCM,mosm/Kg,8862,UCUM,1970-01-01,2099-12-31,
mOsm/kg,0,UKB_GP_CLINICAL_UNIT_STCM,mOsm/kg,8862,UCUM,1970-01-01,2099-12-31,
mosmol/kg,0,UKB_GP_CLINICAL_UNIT_STCM,mosmol/kg,8862,UCUM,1970-01-01,2099-12-31,
mPa/s,0,UKB_GP_CLINICAL_UNIT_STCM,mPa/s,44777622,UCUM,1970-01-01,2099-12-31,
mPas,0,UKB_GP_CLINICAL_UNIT_STCM,mPas,44777623,UCUM,1970-01-01,2099-12-31,
mu/l,0,UKB_GP_CLINICAL_UNIT_STCM,mu/l,44777578,UCUM,1970-01-01,2099-12-31,
mu/L,0,UKB_GP_CLINICAL_UNIT_STCM,mu/L,44777578,UCUM,1970-01-01,2099-12-31,
mU/l,0,UKB_GP_CLINICAL_UNIT_STCM,mU/l,44777578,UCUM,1970-01-01,2099-12-31,
mU/L,0,UKB_GP_CLINICAL_UNIT_STCM,mU/L,44777578,UCUM,1970-01-01,2099-12-31,
nanograms/ml,0,UKB_GP_CLINICAL_UNIT_STCM,nanograms/ml,8842,UCUM,1970-01-01,2099-12-31,
ng/l,0,UKB_GP_CLINICAL_UNIT_STCM,ng/l,8725,UCUM,1970-01-01,2099-12-31,
ng/L,0,UKB_GP_CLINICAL_UNIT_STCM,ng/L,8725,UCUM,1970-01-01,2099-12-31,
NG/L,0,UKB_GP_CLINICAL_UNIT_STCM,NG/L,8725,UCUM,1970-01-01,2099-12-31,
ng/ml,0,UKB_GP_CLINICAL_UNIT_STCM,ng/ml,8842,UCUM,1970-01-01,2099-12-31,
ng/mL,0,UKB_GP_CLINICAL_UNIT_STCM,ng/mL,8842,UCUM,1970-01-01,2099-12-31,
Ng/ml,0,UKB_GP_CLINICAL_UNIT_STCM,Ng/ml,8842,UCUM,1970-01-01,2099-12-31,
ng/mL DD units,0,UKB_GP_CLINICAL_UNIT_STCM,ng/mL DD units,8842,UCUM,1970-01-01,2099-12-31,
nmol/24h,0,UKB_GP_CLINICAL_UNIT_STCM,nmol/24h,44777627,UCUM,1970-01-01,2099-12-31,
nmol/24hr,0,UKB_GP_CLINICAL_UNIT_STCM,nmol/24hr,44777627,UCUM,1970-01-01,2099-12-31,
nmol/24hrs,0,UKB_GP_CLINICAL_UNIT_STCM,nmol/24hrs,44777627,UCUM,1970-01-01,2099-12-31,
nmol/24Hrs,0,UKB_GP_CLINICAL_UNIT_STCM,nmol/24Hrs,44777627,UCUM,1970-01-01,2099-12-31,
nmol/gHb/hr,0,UKB_GP_CLINICAL_UNIT_STCM,nmol/gHb/hr,44777629,UCUM,1970-01-01,2099-12-31,
nmol/l,0,UKB_GP_CLINICAL_UNIT_STCM,nmol/l,8736,UCUM,1970-01-01,2099-12-31,
nmol/L,0,UKB_GP_CLINICAL_UNIT_STCM,nmol/L,8736,UCUM,1970-01-01,2099-12-31,
nmol/mmol,0,UKB_GP_CLINICAL_UNIT_STCM,nmol/mmol,9612,UCUM,1970-01-01,2099-12-31,
nmol/mmol creat,0,UKB_GP_CLINICAL_UNIT_STCM,nmol/mmol creat,9063,UCUM,1970-01-01,2099-12-31,
