source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
Phlebotomist,0,AURUM_JOBCAT_STCM,Phlebotomist,38004145,NUCC,1970-01-01,2099-12-31,
Physician Assistant,0,AURUM_JOBCAT_STCM,Physician Assistant,38004512,Medicare Specialty,1970-01-01,2099-12-31,
Physiotherapist,0,AURUM_JOBCAT_STCM,Physiotherapist,38004056,NUCC,1970-01-01,2099-12-31,
Radiographer,0,AURUM_JOBCAT_STCM,Radiographer,38004176,NUCC,1970-01-01,2099-12-31,
Receptionist,0,AURUM_JOBCAT_STCM,Receptionist,38004185,NUCC,1970-01-01,2099-12-31,
Salaried General Practitioner,0,AURUM_JOBCAT_STCM,Salaried General Practitioner,38004446,Medicare Specialty,1970-01-01,2099-12-31,
Secretary,0,AURUM_JOBCAT_STCM,Secretary,38004185,NUCC,1970-01-01,2099-12-31,
Senior Administrator,0,AURUM_JOBCAT_STCM,Senior Administrator,38004185,NUCC,1970-01-01,2099-12-31,
Senior Manager,0,AURUM_JOBCAT_STCM,Senior Manager,38003781,NUCC,1970-01-01,2099-12-31,
Sister/Charge Nurse,0,AURUM_JOBCAT_STCM,Sister/Charge Nurse,38003716,NUCC,1970-01-01,2099-12-31,
Social Care Worker,0,AURUM_JOBCAT_STCM,Other Community Health Service - Social Care Worker,38004499,Medicare Specialty,1970-01-01,2099-12-31,
Social Worker,0,AURUM_JOBCAT_STCM,Social Worker,38004499,Medicare Specialty,1970-01-01,2099-12-31,
Specialist Nurse Practitioner,0,AURUM_JOBCAT_STCM,Specialist Nurse Practitioner,38004390,NUCC,1970-01-01,2099-12-31,
Specialist Practitioner,0,AURUM_JOBCAT_STCM,Specialist Practitioner,38003794,NUCC,1970-01-01,2099-12-31,
Staff Nurse,0,AURUM_JOBCAT_STCM,Staff Nurse,38003716,NUCC,1970-01-01,2099-12-31,
"Support, Time, Recovery Worker",0,AURUM_JOBCAT_STCM,"Support, Time, Recovery Worker",38003648,NUCC,1970-01-01,2099-12-31,
System Administrator,0,AURUM_JOBCAT_STCM,System Administrator,38004154,NUCC,1970-01-01,2099-12-31,
System Worker,0,AURUM_JOBCAT_STCM,System Worker,38004185,NUCC,1970-01-01,2099-12-31,
Therapist,0,AURUM_JOBCAT_STCM,Therapist,38003659,NUCC,1970-01-01,2099-12-31,
