source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
I67.1,45538401,UKB_DEATH_CAUSE_STCM,"Cerebral aneurysm, nonruptured",4029497,SNOMED,2002-01-31,2099-12-31,
J10.0,45601119,UKB_DEATH_CAUSE_STCM,"Influenza with pneumonia, seasonal influenza virus identified",256723,SNOMED,2002-01-31,2099-12-31,
J10.1,45601120,UKB_DEATH_CAUSE_STCM,"Influenza with other respiratory manifestations, seasonal influenza virus identified",36714388,SNOMED,2017-01-31,2099-12-31,
J10.8,45572159,UKB_DEATH_CAUSE_STCM,"Influenza with other manifestations, seasonal influenza virus identified",320752,SNOMED,2002-01-31,2099-12-31,
J84.1,45557630,UKB_DEATH_CAUSE_STCM,Other interstitial pulmonary diseases with fibrosis,4197819,SNOMED,2002-01-31,2099-12-31,
K71.1,45557671,UKB_DEATH_CAUSE_STCM,Toxic liver disease with hepatic necrosis,4055224,SNOMED,2002-01-31,2099-12-31,
M05.1,45557753,UKB_DEATH_CAUSE_STCM,Rheumatoid lung disease,256197,SNOMED,2003-07-31,2099-12-31,
N05.2,45592122,UKB_DEATH_CAUSE_STCM,"Unspecified nephritic syndrome, diffuse membranous glomerulonephritis",252365,SNOMED,2002-01-31,2099-12-31,
N05.5,45539026,UKB_DEATH_CAUSE_STCM,"Unspecified nephritic syndrome, diffuse mesangiocapillary glomerulonephritis",433257,SNOMED,2002-01-31,2099-12-31,
N05.7,45596852,UKB_DEATH_CAUSE_STCM,"Unspecified nephritic syndrome, diffuse crescentic glomerulonephritis",4272486,SNOMED,2002-01-31,2099-12-31,
U07.1,45756093,UKB_DEATH_CAUSE_STCM,"Emergency use of U07.1 | COVID-19, virus identified",37311061,SNOMED,2020-01-31,2099-12-31,
V03.0,45585357,UKB_DEATH_CAUSE_STCM,"Pedestrian injured in collision with car, pick-up truck or van, nontraffic accident",441188,SNOMED,2002-01-31,2099-12-31,
V04.1,45599853,UKB_DEATH_CAUSE_STCM,"Pedestrian injured in collision with heavy transport vehicle or bus, traffic accident",441188,SNOMED,2002-01-31,2099-12-31,
V05.9,45580510,UKB_DEATH_CAUSE_STCM,"Pedestrian injured in collision with railway train or railway vehicle, unspecified whether traffic or nontraffic accident",440896,SNOMED,2002-01-31,2099-12-31,
V09.2,45570817,UKB_DEATH_CAUSE_STCM,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,441188,SNOMED,2002-01-31,2099-12-31,
V09.3,45609436,UKB_DEATH_CAUSE_STCM,Pedestrian injured in unspecified traffic accident,441188,SNOMED,2002-01-31,2099-12-31,
V13.4,45570825,UKB_DEATH_CAUSE_STCM,"Pedal cyclist injured in collision with car, pick-up truck or van, driver injured in traffic accident",442666,SNOMED,2002-01-31,2099-12-31,
V14.4,45541932,UKB_DEATH_CAUSE_STCM,"Pedal cyclist injured in collision with heavy transport vehicle or bus, driver injured in traffic accident",442666,SNOMED,2002-01-31,2099-12-31,
V17.4,45585374,UKB_DEATH_CAUSE_STCM,"Pedal cyclist injured in collision with fixed or stationary object, driver injured in traffic accident",438921,SNOMED,2002-01-31,2099-12-31,
V18.0,45604638,UKB_DEATH_CAUSE_STCM,"Pedal cyclist injured in noncollision transport accident, driver injured in nontraffic accident",444074,SNOMED,2002-01-31,2099-12-31,
V18.4,45590186,UKB_DEATH_CAUSE_STCM,"Pedal cyclist injured in noncollision transport accident, driver injured in traffic accident",433099,SNOMED,2002-01-31,2099-12-31,
V19.3,45565950,UKB_DEATH_CAUSE_STCM,Pedal cyclist [any] injured in unspecified nontraffic accident,443423,SNOMED,2003-01-31,2099-12-31,
V19.4,45590189,UKB_DEATH_CAUSE_STCM,Driver injured in collision with other and unspecified motor vehicles in traffic accident,432510,SNOMED,2002-01-31,2099-12-31,
V19.9,45609461,UKB_DEATH_CAUSE_STCM,Pedal cyclist [any] injured in unspecified traffic accident,433099,SNOMED,2002-01-31,2099-12-31,
V20.4,45561171,UKB_DEATH_CAUSE_STCM,"Motorcycle rider injured in collision with pedestrian or animal, Driver injured in traffic accident",4175576,SNOMED,2002-01-31,2099-12-31,
V23.4,45541945,UKB_DEATH_CAUSE_STCM,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",438310,SNOMED,2002-01-31,2099-12-31,
V27.4,45561183,UKB_DEATH_CAUSE_STCM,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",438310,SNOMED,2002-01-31,2099-12-31,
V28.4,45599894,UKB_DEATH_CAUSE_STCM,"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident",4175576,SNOMED,2002-01-31,2099-12-31,
V29.4,45595038,UKB_DEATH_CAUSE_STCM,Driver injured in collision with other and unspecified motor vehicles in traffic accident,432510,SNOMED,2002-01-31,2099-12-31,
V29.5,45575692,UKB_DEATH_CAUSE_STCM,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,434228,SNOMED,2002-01-31,2099-12-31,
V42.5,45599919,UKB_DEATH_CAUSE_STCM,"Car occupant injured in collision with two- or three-wheeled motor vehicle, driver injured in traffic accident",444074,SNOMED,2002-01-31,2099-12-31,
V43.5,45541994,UKB_DEATH_CAUSE_STCM,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",444074,SNOMED,2002-01-31,2099-12-31,
V43.6,45546861,UKB_DEATH_CAUSE_STCM,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",444074,SNOMED,2002-01-31,2099-12-31,
V44.5,45585431,UKB_DEATH_CAUSE_STCM,"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident",444074,SNOMED,2002-01-31,2099-12-31,
V44.6,45537217,UKB_DEATH_CAUSE_STCM,"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident",444074,SNOMED,2002-01-31,2099-12-31,
V47.5,45595075,UKB_DEATH_CAUSE_STCM,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",444074,SNOMED,2002-01-31,2099-12-31,
V47.6,45590254,UKB_DEATH_CAUSE_STCM,"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident",444074,SNOMED,2002-01-31,2099-12-31,
V48.4,45556421,UKB_DEATH_CAUSE_STCM,"Car occupant injured in noncollision transport accident, person injured while boarding or alighting",4053428,SNOMED,2002-01-31,2099-12-31,
V48.5,45599940,UKB_DEATH_CAUSE_STCM,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",444074,SNOMED,2002-01-31,2099-12-31,
V49.5,45580601,UKB_DEATH_CAUSE_STCM,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,434228,SNOMED,2002-01-31,2099-12-31,
V49.8,45585442,UKB_DEATH_CAUSE_STCM,Car occupant [any] injured in other specified transport accidents,444074,SNOMED,2002-01-31,2099-12-31,
V49.9,45566025,UKB_DEATH_CAUSE_STCM,Car occupant [any] injured in unspecified traffic accident,444074,SNOMED,2002-01-31,2099-12-31,
V80.0,45546945,UKB_DEATH_CAUSE_STCM,Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident,4064258,SNOMED,2002-01-31,2099-12-31,
V89.2,45561324,UKB_DEATH_CAUSE_STCM,"Person injured in unspecified motor-vehicle accident, traffic",444074,SNOMED,2002-01-31,2099-12-31,
X47.8,710676,UKB_DEATH_CAUSE_STCM,Accidental poisoning by and exposure to other specified gases and vapours,40484966,SNOMED,2010-01-31,2099-12-31,
X67.0,710678,UKB_DEATH_CAUSE_STCM,Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust,435433,SNOMED,2002-01-31,2099-12-31,
X67.3,710681,UKB_DEATH_CAUSE_STCM,Intentional self-poisoning by and exposure to carbon monoxide from other sources,435433,SNOMED,2002-01-31,2099-12-31,
X67.4,710682,UKB_DEATH_CAUSE_STCM,Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources,435433,SNOMED,2002-01-31,2099-12-31,
X67.8,710683,UKB_DEATH_CAUSE_STCM,Intentional self-poisoning by and exposure to other specified gases and vapours,440282,SNOMED,2002-01-31,2099-12-31,
Y83.0,45556776,UKB_DEATH_CAUSE_STCM,"Surgical operation with transplant of whole organ as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",4179244,SNOMED,2008-01-31,2099-12-31,
Y83.1,45547251,UKB_DEATH_CAUSE_STCM,"Surgical operation with implant of artificial internal device as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",4320824,SNOMED,2002-01-31,2099-12-31,
Y83.3,45556777,UKB_DEATH_CAUSE_STCM,"Surgical operation with formation of external stoma as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",4123283,SNOMED,2002-01-31,2099-12-31,
Y84.2,45571285,UKB_DEATH_CAUSE_STCM,"Radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",442019,SNOMED,2002-01-31,2099-12-31,
