source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
BETAMETHASONE DIPROPIONATE AND SALICYLIC ACID  SCALP APPLICATION  0.05 % + 2 %,0,UKB_GP_Script_drug,BETAMETHASONE DIPROPIONATE AND SALICYLIC ACID  SCALP APPLICATION  0.05 % + 2 %,964407,RxNorm,1970-01-01,2099-12-31,
BETAMETHASONE VALERATE WITH CLIOQUINOL  (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,BETAMETHASONE VALERATE WITH CLIOQUINOL  (FORM NOT SPECIFIED),920458,RxNorm,1970-01-01,2099-12-31,
BETAMETHASONE VALERATE WITH CLIOQUINOL  (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,BETAMETHASONE VALERATE WITH CLIOQUINOL  (FORM NOT SPECIFIED),980867,RxNorm,1970-01-01,2099-12-31,
CALAMINE WITH GLYCERIN CREAM,0,UKB_GP_Script_drug,CALAMINE WITH GLYCERIN CREAM,902616,RxNorm,1970-01-01,2099-12-31,
CALAMINE WITH GLYCERIN CREAM,0,UKB_GP_Script_drug,CALAMINE WITH GLYCERIN CREAM,961145,RxNorm,1970-01-01,2099-12-31,
CALCIUM CARBONATE 500MG WITH COLECALCIFEROL 10MCG,0,UKB_GP_Script_drug,CALCIUM CARBONATE 500MG WITH COLECALCIFEROL 10MCG,19035704,RxNorm,1970-01-01,2099-12-31,
CALCIUM CARBONATE 500MG WITH COLECALCIFEROL 10MCG,0,UKB_GP_Script_drug,CALCIUM CARBONATE 500MG WITH COLECALCIFEROL 10MCG,19095164,RxNorm,1970-01-01,2099-12-31,
CALCIUM CARBONATE 600MG WITH COLECALCIFEROL  10MCG,0,UKB_GP_Script_drug,CALCIUM CARBONATE 600MG WITH COLECALCIFEROL  10MCG,19035704,RxNorm,1970-01-01,2099-12-31,
CALCIUM CARBONATE 600MG WITH COLECALCIFEROL  10MCG,0,UKB_GP_Script_drug,CALCIUM CARBONATE 600MG WITH COLECALCIFEROL  10MCG,19095164,RxNorm,1970-01-01,2099-12-31,
CALCIUM CARBONATE AND COLECALCIFEROL  EFFERVESCENT GRANULES  1.25 GRAMS + 11 MICROGRAMS (440 UNITS),0,UKB_GP_Script_drug,CALCIUM CARBONATE AND COLECALCIFEROL  EFFERVESCENT GRANULES  1.25 GRAMS + 11 MICROGRAMS (440 UNITS),19035704,RxNorm,1970-01-01,2099-12-31,
CALCIUM CARBONATE AND COLECALCIFEROL  EFFERVESCENT GRANULES  1.25 GRAMS + 11 MICROGRAMS (440 UNITS),0,UKB_GP_Script_drug,CALCIUM CARBONATE AND COLECALCIFEROL  EFFERVESCENT GRANULES  1.25 GRAMS + 11 MICROGRAMS (440 UNITS),19095164,RxNorm,1970-01-01,2099-12-31,
CALCIUM CARBONATE WITH COLECALCIFEROL (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,CALCIUM CARBONATE WITH COLECALCIFEROL (FORM NOT SPECIFIED),19035704,RxNorm,1970-01-01,2099-12-31,
CALCIUM CARBONATE WITH COLECALCIFEROL (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,CALCIUM CARBONATE WITH COLECALCIFEROL (FORM NOT SPECIFIED),19095164,RxNorm,1970-01-01,2099-12-31,
CALCIUM GLUCONATE WITH ERGOCALCIFEROL TABLETS,0,UKB_GP_Script_drug,CALCIUM GLUCONATE WITH ERGOCALCIFEROL TABLETS,19037038,RxNorm,1970-01-01,2099-12-31,
CALCIUM GLUCONATE WITH ERGOCALCIFEROL TABLETS,0,UKB_GP_Script_drug,CALCIUM GLUCONATE WITH ERGOCALCIFEROL TABLETS,19045045,RxNorm,1970-01-01,2099-12-31,
CARBENOXOLONE SODIUM WITH ALGINIC ACID AND ALKALIS TABLETS,0,UKB_GP_Script_drug,CARBENOXOLONE SODIUM WITH ALGINIC ACID AND ALKALIS TABLETS,19040563,RxNorm,1970-01-01,2099-12-31,
CARBENOXOLONE SODIUM WITH ALGINIC ACID AND ALKALIS TABLETS,0,UKB_GP_Script_drug,CARBENOXOLONE SODIUM WITH ALGINIC ACID AND ALKALIS TABLETS,43013872,RxNorm,2013-03-04,2099-12-31,
CHLORHEXIDINE GLUCONATE 0.06% / SODIUM FLUORIDE 0.05% MOU...,0,UKB_GP_Script_drug,CHLORHEXIDINE GLUCONATE 0.06% / SODIUM FLUORIDE 0.05% MOU...,1790812,RxNorm,1970-01-01,2099-12-31,
CHLORHEXIDINE GLUCONATE 0.06% / SODIUM FLUORIDE 0.05% MOU...,0,UKB_GP_Script_drug,CHLORHEXIDINE GLUCONATE 0.06% / SODIUM FLUORIDE 0.05% MOU...,19069022,RxNorm,1970-01-01,2099-12-31,
CHLORHEXIDINE GLUCONATE 0.1% / CHLOROBUTANOL 0.5% MOUTHWA...,0,UKB_GP_Script_drug,CHLORHEXIDINE GLUCONATE 0.1% / CHLOROBUTANOL 0.5% MOUTHWA...,1790812,RxNorm,1970-01-01,2099-12-31,
CHLORHEXIDINE GLUCONATE 0.1% / CHLOROBUTANOL 0.5% MOUTHWA...,0,UKB_GP_Script_drug,CHLORHEXIDINE GLUCONATE 0.1% / CHLOROBUTANOL 0.5% MOUTHWA...,19092412,RxNorm,1970-01-01,2099-12-31,
CIMETIDINE WITH ALGINIC ACID TABLETS 200MG + 500MG,0,UKB_GP_Script_drug,CIMETIDINE WITH ALGINIC ACID TABLETS 200MG + 500MG,997341,RxNorm,1970-01-01,2099-12-31,
CIMETIDINE WITH ALGINIC ACID TABLETS 200MG + 500MG,0,UKB_GP_Script_drug,CIMETIDINE WITH ALGINIC ACID TABLETS 200MG + 500MG,43024639,RxNorm Extension,2019-10-06,2099-12-31,
CLARITHROMYCIN WITH METRONIDAZOLE AND LANSOPRAZOLE TRIPLE PACK 500MG + 400MG + 30MG,0,UKB_GP_Script_drug,CLARITHROMYCIN WITH METRONIDAZOLE AND LANSOPRAZOLE TRIPLE PACK 500MG + 400MG + 30MG,929887,RxNorm,1970-01-01,2099-12-31,
CLARITHROMYCIN WITH METRONIDAZOLE AND LANSOPRAZOLE TRIPLE PACK 500MG + 400MG + 30MG,0,UKB_GP_Script_drug,CLARITHROMYCIN WITH METRONIDAZOLE AND LANSOPRAZOLE TRIPLE PACK 500MG + 400MG + 30MG,1707164,RxNorm,1970-01-01,2099-12-31,
CLARITHROMYCIN WITH METRONIDAZOLE AND LANSOPRAZOLE TRIPLE PACK 500MG + 400MG + 30MG,0,UKB_GP_Script_drug,CLARITHROMYCIN WITH METRONIDAZOLE AND LANSOPRAZOLE TRIPLE PACK 500MG + 400MG + 30MG,1750500,RxNorm,1970-01-01,2099-12-31,
CLOBETASOL 0.5MG / NEOMYCIN 5MG / NYSTATIN 100 000UNITS/G...,0,UKB_GP_Script_drug,CLOBETASOL 0.5MG / NEOMYCIN 5MG / NYSTATIN 100 000UNITS/G...,922570,RxNorm,1970-01-01,2099-12-31,
CLOBETASOL 0.5MG / NEOMYCIN 5MG / NYSTATIN 100 000UNITS/G...,0,UKB_GP_Script_drug,CLOBETASOL 0.5MG / NEOMYCIN 5MG / NYSTATIN 100 000UNITS/G...,998415,RxNorm,1970-01-01,2099-12-31,
CLOTRIMAZOLE VAGINAL PESSARY & CREAM PACK 100MG + 1%,0,UKB_GP_Script_drug,CLOTRIMAZOLE VAGINAL PESSARY & CREAM PACK 100MG + 1%,19075603,RxNorm,1970-01-01,2099-12-31,
CLOTRIMAZOLE VAGINAL PESSARY & CREAM PACK 100MG + 1%,0,UKB_GP_Script_drug,CLOTRIMAZOLE VAGINAL PESSARY & CREAM PACK 100MG + 1%,44097550,RxNorm Extension,2017-08-24,2099-12-31,
CLOTRIMAZOLE VAGINAL PESSARY & CREAM PACK 500MG+1%,0,UKB_GP_Script_drug,CLOTRIMAZOLE VAGINAL PESSARY & CREAM PACK 500MG+1%,44071743,RxNorm Extension,2017-08-24,2099-12-31,
CLOTRIMAZOLE VAGINAL PESSARY & CREAM PACK 500MG+1%,0,UKB_GP_Script_drug,CLOTRIMAZOLE VAGINAL PESSARY & CREAM PACK 500MG+1%,44123592,RxNorm Extension,2017-08-24,2099-12-31,
CO-CARELDOPA (GENERIC MANUF) (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,CO-CARELDOPA (GENERIC MANUF) (FORM NOT SPECIFIED),740560,RxNorm,1970-01-01,2099-12-31,
CO-CARELDOPA (GENERIC MANUF) (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,CO-CARELDOPA (GENERIC MANUF) (FORM NOT SPECIFIED),789578,RxNorm,1970-01-01,2099-12-31,
COAL TAR AND SALICYLIC ACID POMADE 6% + 2%,0,UKB_GP_Script_drug,COAL TAR AND SALICYLIC ACID POMADE 6% + 2%,964407,RxNorm,1970-01-01,2099-12-31,
COAL TAR AND SALICYLIC ACID POMADE 6% + 2%,0,UKB_GP_Script_drug,COAL TAR AND SALICYLIC ACID POMADE 6% + 2%,1000995,RxNorm,1970-01-01,2099-12-31,
COAL TAR AND SULFUR CREAM,0,UKB_GP_Script_drug,COAL TAR AND SULFUR CREAM,1000995,RxNorm,1970-01-01,2099-12-31,
COAL TAR AND SULFUR CREAM,0,UKB_GP_Script_drug,COAL TAR AND SULFUR CREAM,1036525,RxNorm,1970-01-01,2099-12-31,
COCOIS (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,COCOIS (FORM NOT SPECIFIED),964407,RxNorm,1970-01-01,2099-12-31,
COCOIS (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,COCOIS (FORM NOT SPECIFIED),1000995,RxNorm,1970-01-01,2099-12-31,
COCOIS (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,COCOIS (FORM NOT SPECIFIED),1036525,RxNorm,1970-01-01,2099-12-31,
COLECALCIFEROL 800UNIT / CALCIUM CARBONATE 1.25G CHEWABLE...,0,UKB_GP_Script_drug,COLECALCIFEROL 800UNIT / CALCIUM CARBONATE 1.25G CHEWABLE...,19035704,RxNorm,1970-01-01,2099-12-31,
COLECALCIFEROL 800UNIT / CALCIUM CARBONATE 1.25G CHEWABLE...,0,UKB_GP_Script_drug,COLECALCIFEROL 800UNIT / CALCIUM CARBONATE 1.25G CHEWABLE...,19095164,RxNorm,1970-01-01,2099-12-31,
COLECALCIFEROL 880UNIT / CALCIUM CARBONATE 2.5G CHEWABLE ...,0,UKB_GP_Script_drug,COLECALCIFEROL 880UNIT / CALCIUM CARBONATE 2.5G CHEWABLE ...,19035704,RxNorm,1970-01-01,2099-12-31,
COLECALCIFEROL 880UNIT / CALCIUM CARBONATE 2.5G CHEWABLE ...,0,UKB_GP_Script_drug,COLECALCIFEROL 880UNIT / CALCIUM CARBONATE 2.5G CHEWABLE ...,19095164,RxNorm,1970-01-01,2099-12-31,
COLESTIPOL WITH ASPARTAME GRANULES,0,UKB_GP_Script_drug,COLESTIPOL WITH ASPARTAME GRANULES,1501617,RxNorm,1970-01-01,2099-12-31,
COLESTIPOL WITH ASPARTAME GRANULES,0,UKB_GP_Script_drug,COLESTIPOL WITH ASPARTAME GRANULES,42898318,RxNorm,2012-10-01,2099-12-31,
DEPO-MEDRONE WITH LIDOCAINE (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,DEPO-MEDRONE WITH LIDOCAINE (FORM NOT SPECIFIED),989878,RxNorm,1970-01-01,2099-12-31,
DEPO-MEDRONE WITH LIDOCAINE (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,DEPO-MEDRONE WITH LIDOCAINE (FORM NOT SPECIFIED),1506270,RxNorm,1970-01-01,2099-12-31,
DEXAMETHASONE WITH FRAMYCETIN AND GRAMICIDIN EYE DROPS,0,UKB_GP_Script_drug,DEXAMETHASONE WITH FRAMYCETIN AND GRAMICIDIN EYE DROPS,963742,RxNorm,1970-01-01,2099-12-31,
DEXAMETHASONE WITH FRAMYCETIN AND GRAMICIDIN EYE DROPS,0,UKB_GP_Script_drug,DEXAMETHASONE WITH FRAMYCETIN AND GRAMICIDIN EYE DROPS,1518254,RxNorm,1970-01-01,2099-12-31,
DEXAMETHASONE WITH FRAMYCETIN AND GRAMICIDIN EYE DROPS,0,UKB_GP_Script_drug,DEXAMETHASONE WITH FRAMYCETIN AND GRAMICIDIN EYE DROPS,19056694,RxNorm,1970-01-01,2099-12-31,
DEXAMETHASONE WITH NEOMYCIN (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,DEXAMETHASONE WITH NEOMYCIN (FORM NOT SPECIFIED),915981,RxNorm,1970-01-01,2099-12-31,
DEXAMETHASONE WITH NEOMYCIN (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,DEXAMETHASONE WITH NEOMYCIN (FORM NOT SPECIFIED),1518254,RxNorm,1970-01-01,2099-12-31,
DIPHTHERIA & TETANUS ADSORBED VACCINE,0,UKB_GP_Script_drug,DIPHTHERIA & TETANUS ADSORBED VACCINE,19031041,RxNorm,1970-01-01,2099-12-31,
DIPHTHERIA & TETANUS ADSORBED VACCINE,0,UKB_GP_Script_drug,DIPHTHERIA & TETANUS ADSORBED VACCINE,40213232,CVX,2008-12-01,2099-12-31,
DIPHTHERIA & TETANUS ADSORBED VACCINE [AV/PASTEUR],0,UKB_GP_Script_drug,DIPHTHERIA & TETANUS ADSORBED VACCINE [AV/PASTEUR],529303,RxNorm,2008-06-29,2099-12-31,
DIPHTHERIA & TETANUS ADSORBED VACCINE [AV/PASTEUR],0,UKB_GP_Script_drug,DIPHTHERIA & TETANUS ADSORBED VACCINE [AV/PASTEUR],40213232,CVX,2008-12-01,2099-12-31,
DIPHTHERIA & TETANUS FOR ADULTS & ADOLESCENTS ADSORBED BP VACCINE [AV/PASTEUR],0,UKB_GP_Script_drug,DIPHTHERIA & TETANUS FOR ADULTS & ADOLESCENTS ADSORBED BP VACCINE [AV/PASTEUR],529303,RxNorm,2008-06-29,2099-12-31,
DIPHTHERIA & TETANUS FOR ADULTS & ADOLESCENTS ADSORBED BP VACCINE [AV/PASTEUR],0,UKB_GP_Script_drug,DIPHTHERIA & TETANUS FOR ADULTS & ADOLESCENTS ADSORBED BP VACCINE [AV/PASTEUR],40213232,CVX,2008-12-01,2099-12-31,
DYMISTA (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,DYMISTA (FORM NOT SPECIFIED),934075,RxNorm,1970-01-01,2099-12-31,
DYMISTA (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,DYMISTA (FORM NOT SPECIFIED),1149380,RxNorm,1970-01-01,2099-12-31,
ESTRADIOL AND (ESTRADIOL WITH DYDROGESTERONE) TABLETS 1MG + 5MG,0,UKB_GP_Script_drug,ESTRADIOL AND (ESTRADIOL WITH DYDROGESTERONE) TABLETS 1MG + 5MG,1548802,RxNorm,1970-01-01,2099-12-31,
ESTRADIOL AND (ESTRADIOL WITH DYDROGESTERONE) TABLETS 1MG + 5MG,0,UKB_GP_Script_drug,ESTRADIOL AND (ESTRADIOL WITH DYDROGESTERONE) TABLETS 1MG + 5MG,40037552,RxNorm,1970-01-01,2099-12-31,
ESTRADIOL AND (ESTRADIOL WITH LEVONORGESTREL) ONCE WEEKLY PATCH 50MCG/24HRS + (50MCG+10MCG/24HRS),0,UKB_GP_Script_drug,ESTRADIOL AND (ESTRADIOL WITH LEVONORGESTREL) ONCE WEEKLY PATCH 50MCG/24HRS + (50MCG+10MCG/24HRS),21050663,RxNorm Extension,2017-08-24,2099-12-31,
ESTRADIOL AND (ESTRADIOL WITH LEVONORGESTREL) ONCE WEEKLY PATCH 50MCG/24HRS + (50MCG+10MCG/24HRS),0,UKB_GP_Script_drug,ESTRADIOL AND (ESTRADIOL WITH LEVONORGESTREL) ONCE WEEKLY PATCH 50MCG/24HRS + (50MCG+10MCG/24HRS),42902825,RxNorm,2012-12-03,2099-12-31,
ESTRADIOL VALERATE AND (ESTRADIOL VALERATE WITH NORETHISTERONE) TABLETS 2MG + (2MG + 1 MG),0,UKB_GP_Script_drug,ESTRADIOL VALERATE AND (ESTRADIOL VALERATE WITH NORETHISTERONE) TABLETS 2MG + (2MG + 1 MG),1548444,RxNorm,1970-01-01,2099-12-31,
ESTRADIOL VALERATE AND (ESTRADIOL VALERATE WITH NORETHISTERONE) TABLETS 2MG + (2MG + 1 MG),0,UKB_GP_Script_drug,ESTRADIOL VALERATE AND (ESTRADIOL VALERATE WITH NORETHISTERONE) TABLETS 2MG + (2MG + 1 MG),40181756,RxNorm,2010-06-06,2099-12-31,
ESTRADIOL VALERATE WITH LEVONORGESTREL TABLETS 2MG + 75MICROGRAMS,0,UKB_GP_Script_drug,ESTRADIOL VALERATE WITH LEVONORGESTREL TABLETS 2MG + 75MICROGRAMS,1589548,RxNorm,1970-01-01,2099-12-31,
ESTRADIOL VALERATE WITH LEVONORGESTREL TABLETS 2MG + 75MICROGRAMS,0,UKB_GP_Script_drug,ESTRADIOL VALERATE WITH LEVONORGESTREL TABLETS 2MG + 75MICROGRAMS,40181756,RxNorm,2010-06-06,2099-12-31,
ESTRADIOL WITH (ESTRADIOL + NORETHISTERONE ACETATE) TWICE WEEKLY PATCH 50MCG/24 HR + (50MCG+250MCG/24 HR),0,UKB_GP_Script_drug,ESTRADIOL WITH (ESTRADIOL + NORETHISTERONE ACETATE) TWICE WEEKLY PATCH 50MCG/24 HR + (50MCG+250MCG/24 HR),21068643,RxNorm Extension,2017-08-24,2099-12-31,
ESTRADIOL WITH (ESTRADIOL + NORETHISTERONE ACETATE) TWICE WEEKLY PATCH 50MCG/24 HR + (50MCG+250MCG/24 HR),0,UKB_GP_Script_drug,ESTRADIOL WITH (ESTRADIOL + NORETHISTERONE ACETATE) TWICE WEEKLY PATCH 50MCG/24 HR + (50MCG+250MCG/24 HR),42902825,RxNorm,2012-12-03,2099-12-31,
ESTRADIOL WITH NORETHISTERONE ACETATE (COMBINED) (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,ESTRADIOL WITH NORETHISTERONE ACETATE (COMBINED) (FORM NOT SPECIFIED),1521369,RxNorm,1970-01-01,2099-12-31,
ESTRADIOL WITH NORETHISTERONE ACETATE (COMBINED) (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,ESTRADIOL WITH NORETHISTERONE ACETATE (COMBINED) (FORM NOT SPECIFIED),1548195,RxNorm,1970-01-01,2099-12-31,
ETHINYLESTRADIOL WITH GESTODENE - TRIPHASIC TABLETS 6 X 30+50MCG; 5 X 40+70MCG; 10 X 30+100MCG,0,UKB_GP_Script_drug,ETHINYLESTRADIOL WITH GESTODENE - TRIPHASIC TABLETS 6 X 30+50MCG; 5 X 40+70MCG; 10 X 30+100MCG,19107178,RxNorm,1970-01-01,2099-12-31,
ETHINYLESTRADIOL WITH GESTODENE - TRIPHASIC TABLETS 6 X 30+50MCG; 5 X 40+70MCG; 10 X 30+100MCG,0,UKB_GP_Script_drug,ETHINYLESTRADIOL WITH GESTODENE - TRIPHASIC TABLETS 6 X 30+50MCG; 5 X 40+70MCG; 10 X 30+100MCG,21148794,RxNorm Extension,2017-08-24,2099-12-31,
ETHINYLESTRADIOL WITH GESTODENE - TRIPHASIC TABLETS 6 X 30+50MCG; 5 X 40+70MCG; 10 X 30+100MCG,0,UKB_GP_Script_drug,ETHINYLESTRADIOL WITH GESTODENE - TRIPHASIC TABLETS 6 X 30+50MCG; 5 X 40+70MCG; 10 X 30+100MCG,36063407,RxNorm Extension,2020-08-17,2099-12-31,
ETHINYLESTRADIOL WITH LEVONORGESTREL - TRIPHASIC TABLETS 6X30+50MCG; 5X40+75MCG; 10X30+125MCG,0,UKB_GP_Script_drug,ETHINYLESTRADIOL WITH LEVONORGESTREL - TRIPHASIC TABLETS 6X30+50MCG; 5X40+75MCG; 10X30+125MCG,19077183,RxNorm,1970-01-01,2099-12-31,
ETHINYLESTRADIOL WITH LEVONORGESTREL - TRIPHASIC TABLETS 6X30+50MCG; 5X40+75MCG; 10X30+125MCG,0,UKB_GP_Script_drug,ETHINYLESTRADIOL WITH LEVONORGESTREL - TRIPHASIC TABLETS 6X30+50MCG; 5X40+75MCG; 10X30+125MCG,19096535,RxNorm,1970-01-01,2099-12-31,
ETHINYLESTRADIOL WITH LEVONORGESTREL - TRIPHASIC TABLETS 6X30+50MCG; 5X40+75MCG; 10X30+125MCG,0,UKB_GP_Script_drug,ETHINYLESTRADIOL WITH LEVONORGESTREL - TRIPHASIC TABLETS 6X30+50MCG; 5X40+75MCG; 10X30+125MCG,19096536,RxNorm,1970-01-01,2099-12-31,
FLEET ENEMA,0,UKB_GP_Script_drug,FLEET ENEMA,990499,RxNorm,1970-01-01,2099-12-31,
FLEET ENEMA,0,UKB_GP_Script_drug,FLEET ENEMA,19052430,RxNorm,1970-01-01,2099-12-31,
FLUTICASONE PROPIONATE 50MICROGRAMS/DOSE / AZELASTINE 137...,0,UKB_GP_Script_drug,FLUTICASONE PROPIONATE 50MICROGRAMS/DOSE / AZELASTINE 137...,934075,RxNorm,1970-01-01,2099-12-31,
FLUTICASONE PROPIONATE 50MICROGRAMS/DOSE / AZELASTINE 137...,0,UKB_GP_Script_drug,FLUTICASONE PROPIONATE 50MICROGRAMS/DOSE / AZELASTINE 137...,1149380,RxNorm,1970-01-01,2099-12-31,
FUCIBET (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,FUCIBET (FORM NOT SPECIFIED),920458,RxNorm,1970-01-01,2099-12-31,
FUCIBET (FORM NOT SPECIFIED),0,UKB_GP_Script_drug,FUCIBET (FORM NOT SPECIFIED),19010400,RxNorm,2006-05-14,2099-12-31,
GAVISCON ADVANCE,0,UKB_GP_Script_drug,GAVISCON ADVANCE,19027080,RxNorm,1970-01-01,2099-12-31,
GAVISCON ADVANCE,0,UKB_GP_Script_drug,GAVISCON ADVANCE,19030059,RxNorm,1970-01-01,2099-12-31,
GAVISCON LIQUID,0,UKB_GP_Script_drug,GAVISCON LIQUID,939506,RxNorm,1970-01-01,2099-12-31,
GAVISCON LIQUID,0,UKB_GP_Script_drug,GAVISCON LIQUID,19035704,RxNorm,1970-01-01,2099-12-31,
GAVISCON LIQUID,0,UKB_GP_Script_drug,GAVISCON LIQUID,43013872,RxNorm,2013-03-04,2099-12-31,
