source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
numberofteletherapyfields4,0,NCRAS_MIX_STCM,Four field teletherapy,4190940,SNOMED,2002-07-31,2099-12-31,
numberofteletherapyfields,0,NCRAS_MIX_STCM,Fixed field teletherapy,4191638,SNOMED,2002-07-31,2099-12-31,
rtprescribeddose,0,NCRAS_MIX_STCM,Prescribed radiation dose in Grays,4163262,SNOMED,1970-01-01,2099-12-31,
prescribedfractions,0,NCRAS_MIX_STCM,Prescribed number of fractions of a teletherapy treatment,4161287,SNOMED,2003-07-31,2099-12-31,
rtactualdose,0,NCRAS_MIX_STCM,Actual radiation dose in Grays,4160593,SNOMED,2003-07-31,2099-12-31,
actualfractions,0,NCRAS_MIX_STCM,Actual number of fractions of a teletherapy treatment,4163416,SNOMED,1970-01-01,2099-12-31,
teletherapy,0,NCRAS_MIX_STCM,teletherapy,4141448,SNOMED,2002-01-31,2099-12-31,
5,0,NCRAS_MIX_STCM,teletherapy,4141448,SNOMED,2002-01-31,2099-12-31,
6,0,NCRAS_MIX_STCM,brachytherapy,40317890,SNOMED,2018-07-31,2099-12-31,
prescriptionid,0,NCRAS_MIX_STCM,Radiotherapy planning,4044940,SNOMED,2002-01-31,2099-12-31,
