source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
ABILIFY 5MG TABLETS (OTSUKA PHARMACEUTICALS (U.K.) LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABILIFY 5MG TABLETS (OTSUKA PHARMACEUTICALS (U.K.) LTD),19102213,RxNorm,1970-01-01,2099-12-31,
ABIRATERONE 250MG TABLETS,0,UKB_GP_SCRIPT_DRUG_STCM,ABIRATERONE 250MG TABLETS,40239060,RxNorm,2011-06-05,2099-12-31,
ABIRATERONE ACETATE (FORM NOT SPECIFIED),0,UKB_GP_SCRIPT_DRUG_STCM,ABIRATERONE ACETATE (FORM NOT SPECIFIED),40239056,RxNorm,2011-06-05,2099-12-31,
ABLE SPACER (CLEMENT CLARKE INTERNATIONAL LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABLE SPACER (CLEMENT CLARKE INTERNATIONAL LTD),21379581,dm+d,1970-01-01,2099-12-31,
ABLE SPACER WITH LARGE MASK (CLEMENT CLARKE INTERNATIONAL LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABLE SPACER WITH LARGE MASK (CLEMENT CLARKE INTERNATIONAL LTD),21359206,dm+d,1970-01-01,2099-12-31,
ABLE SPACER WITH MEDIUM MASK (CLEMENT CLARKE INTERNATIONAL LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABLE SPACER WITH MEDIUM MASK (CLEMENT CLARKE INTERNATIONAL LTD),21481519,dm+d,1970-01-01,2099-12-31,
ABLE SPACER WITH SMALL MASK (CLEMENT CLARKE INTERNATIONAL LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABLE SPACER WITH SMALL MASK (CLEMENT CLARKE INTERNATIONAL LTD),21430424,dm+d,1970-01-01,2099-12-31,
ABSOPAD DRESSING 20CM X 10CM (MEDICAREPLUS INTERNATIONAL LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABSOPAD DRESSING 20CM X 10CM (MEDICAREPLUS INTERNATIONAL LTD),21371065,dm+d,1970-01-01,2099-12-31,
ABSORBABLE CATGUT CHROMIC SUTURE 3.5GAUGE 75CM LENGTH WITH 25MM HALF CIRCLE HEAVY NEEDLE,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBABLE CATGUT CHROMIC SUTURE 3.5GAUGE 75CM LENGTH WITH 25MM HALF CIRCLE HEAVY NEEDLE,21348098,dm+d,1970-01-01,2099-12-31,
ABSORBABLE SYNTHETIC SUTURE 1.5GAUGE 45CM LENGTH WITH 16MM CURVED ROUND BODIED NEEDLE,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBABLE SYNTHETIC SUTURE 1.5GAUGE 45CM LENGTH WITH 16MM CURVED ROUND BODIED NEEDLE,21388675,dm+d,1970-01-01,2099-12-31,
ABSORBABLE SYNTHETIC SUTURE 1.5GAUGE 75CM LENGTH WITH 16MM CURVED CUTTING NEEDLE,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBABLE SYNTHETIC SUTURE 1.5GAUGE 75CM LENGTH WITH 16MM CURVED CUTTING NEEDLE,21470386,dm+d,1970-01-01,2099-12-31,
ABSORBABLE SYNTHETIC SUTURE 1.5GAUGE 75CM LENGTH WITH 19MM CURVED REVERSE CUTTING NEEDLE,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBABLE SYNTHETIC SUTURE 1.5GAUGE 75CM LENGTH WITH 19MM CURVED REVERSE CUTTING NEEDLE,21409085,dm+d,1970-01-01,2099-12-31,
ABSORBABLE SYNTHETIC SUTURE 2GAUGE 70CM LENGTH WITH 60MM STRAIGHT CUTTING NEEDLE,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBABLE SYNTHETIC SUTURE 2GAUGE 70CM LENGTH WITH 60MM STRAIGHT CUTTING NEEDLE,21449972,dm+d,1970-01-01,2099-12-31,
ABSORBABLE SYNTHETIC SUTURE 2GAUGE 75CM LENGTH WITH 19MM CURVED REVERSE CUTTING NEEDLE,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBABLE SYNTHETIC SUTURE 2GAUGE 75CM LENGTH WITH 19MM CURVED REVERSE CUTTING NEEDLE,21358350,dm+d,1970-01-01,2099-12-31,
ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 10CM X 10CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 10CM X 10CM,21450028,dm+d,1970-01-01,2099-12-31,
ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 10CM X 15CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 10CM X 15CM,21450029,dm+d,1970-01-01,2099-12-31,
ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 15CM X 15CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 15CM X 15CM,21439817,dm+d,1970-01-01,2099-12-31,
ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 15CM X 20CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 15CM X 20CM,21419382,dm+d,1970-01-01,2099-12-31,
ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 20CM X 20CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 20CM X 20CM,21378659,dm+d,1970-01-01,2099-12-31,
ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 60CM X 40CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT CELLULOSE DRESSING WITH FLUID REPELLENT BACKING 60CM X 40CM,21337766,dm+d,1970-01-01,2099-12-31,
ABSORBENT COTTON AND VISCOSE RIBBON GAUZE BP 1988 STERILE 1.25CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT COTTON AND VISCOSE RIBBON GAUZE BP 1988 STERILE 1.25CM,21337869,dm+d,1970-01-01,2099-12-31,
ABSORBENT COTTON AND VISCOSE RIBBON GAUZE BP 1988 STERILE 2.5CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT COTTON AND VISCOSE RIBBON GAUZE BP 1988 STERILE 2.5CM,21368533,dm+d,1970-01-01,2099-12-31,
ABSORBENT COTTON BP 1988,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT COTTON BP 1988,21368531,dm+d,1970-01-01,2099-12-31,
ABSORBENT COTTON GAUZE TYPE 13 LIGHT BP 1988 NOT STERILISED,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT COTTON GAUZE TYPE 13 LIGHT BP 1988 NOT STERILISED,21358381,dm+d,1970-01-01,2099-12-31,
ABSORBENT COTTON GAUZE TYPE 13 LIGHT BP 1988 STERILE 90CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT COTTON GAUZE TYPE 13 LIGHT BP 1988 STERILE 90CM,21480687,dm+d,1970-01-01,2099-12-31,
ABSORBENT COTTON HOSPITAL QUALITY,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT COTTON HOSPITAL QUALITY,21348125,dm+d,1970-01-01,2099-12-31,
ABSORBENT COTTON HOSPITAL QUALITY (ROBERT BAILEY & SON PLC),0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT COTTON HOSPITAL QUALITY (ROBERT BAILEY & SON PLC),21327791,dm+d,1970-01-01,2099-12-31,
ABSORBENT DRESSING PAD STERILE 20CM X 20CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT DRESSING PAD STERILE 20CM X 20CM,21368442,dm+d,1970-01-01,2099-12-31,
ABSORBENT DRESSING PAD STERILE 20CM X 40CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT DRESSING PAD STERILE 20CM X 40CM,21460118,dm+d,1970-01-01,2099-12-31,
ABSORBENT LINT (ROBERT BAILEY & SON PLC),0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT LINT (ROBERT BAILEY & SON PLC),21399024,dm+d,1970-01-01,2099-12-31,
ABSORBENT LINT BPC,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT LINT BPC,21378752,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 10CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 10CM,21409144,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 11CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 11CM,21419379,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 14CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 14CM,21348142,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 20CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 20CM,21419384,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 25CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 25CM,21419372,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 30CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 30CM,21327718,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 35CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 10CM X 35CM,21368547,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 11CM X 15CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 11CM X 15CM,21450025,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 5CM X 7.2CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 5CM X 7.2CM,21398952,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 5CM X 7CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 5CM X 7CM,21419378,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 6CM X 7CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 6CM X 7CM,21398868,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 6CM X 8.3CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 6CM X 8.3CM,21378774,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 7CM X 10CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 7CM X 10CM,21368551,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 7CM X 8CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 7CM X 8CM,21388723,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 8CM X 10CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 8CM X 10CM,21378775,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 8CM X 15CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 8CM X 15CM,21480710,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 10CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 10CM,21429554,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 15CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 15CM,21358324,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 20CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 20CM,21480706,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 25CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 25CM,21480707,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 30CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 30CM,21429617,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 35CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED DRESSING WITH ADHESIVE BORDER 9CM X 35CM,21337891,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED PLASTIC FILM FACED DRESSING 10CM X 10CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED PLASTIC FILM FACED DRESSING 10CM X 10CM,21337889,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED PLASTIC FILM FACED DRESSING 20CM X 10CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED PLASTIC FILM FACED DRESSING 20CM X 10CM,21419377,dm+d,1970-01-01,2099-12-31,
ABSORBENT PERFORATED PLASTIC FILM FACED DRESSING 5CM X 5CM,0,UKB_GP_SCRIPT_DRUG_STCM,ABSORBENT PERFORATED PLASTIC FILM FACED DRESSING 5CM X 5CM,21409147,dm+d,1970-01-01,2099-12-31,
ABSTRAL 100MICROGRAM SUBLINGUAL TABLETS (PROSTRAKAN LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABSTRAL 100MICROGRAM SUBLINGUAL TABLETS (PROSTRAKAN LTD),40234427,RxNorm,2011-02-06,2099-12-31,
ABSTRAL 200MICROGRAM SUBLINGUAL TABLETS (PROSTRAKAN LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABSTRAL 200MICROGRAM SUBLINGUAL TABLETS (PROSTRAKAN LTD),40234430,RxNorm,2011-02-06,2099-12-31,
ABSTRAL 300MICROGRAM SUBLINGUAL TABLETS (PROSTRAKAN LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABSTRAL 300MICROGRAM SUBLINGUAL TABLETS (PROSTRAKAN LTD),40234433,RxNorm,2011-02-06,2099-12-31,
ABSTRAL 400MICROGRAM SUBLINGUAL TABLETS (PROSTRAKAN LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABSTRAL 400MICROGRAM SUBLINGUAL TABLETS (PROSTRAKAN LTD),40234436,RxNorm,2011-02-06,2099-12-31,
ABSTRAL 600MICROGRAM SUBLINGUAL TABLETS (PROSTRAKAN LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABSTRAL 600MICROGRAM SUBLINGUAL TABLETS (PROSTRAKAN LTD),40234439,RxNorm,2011-02-06,2099-12-31,
ABTRIM 1% CREAM (ASHBOURNE PHARMACEUTICALS LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ABTRIM 1% CREAM (ASHBOURNE PHARMACEUTICALS LTD),44025887,RxNorm Extension,2017-08-24,2099-12-31,
AC VAX VACCINE POWDER AND SOLVENT FOR SOLUTION FOR INJECTION VIALS (GLAXOSMITHKLINE UK LTD),0,UKB_GP_SCRIPT_DRUG_STCM,AC VAX VACCINE POWDER AND SOLVENT FOR SOLUTION FOR INJECTION VIALS (GLAXOSMITHKLINE UK LTD),35762196,RxNorm Extension,2017-08-24,2099-12-31,
ACAMPROSATE 333MG GASTRO-RESISTANT TABLETS,0,UKB_GP_SCRIPT_DRUG_STCM,ACAMPROSATE 333MG GASTRO-RESISTANT TABLETS,19043981,RxNorm,2009-04-05,2099-12-31,
ACAMPROSATE CALCIUM  E/C TABLETS  333 MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACAMPROSATE CALCIUM  E/C TABLETS  333 MG,41213550,RxNorm Extension,2017-08-24,2099-12-31,
ACAMPROSATE CALCIUM EC TABLETS 333MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACAMPROSATE CALCIUM EC TABLETS 333MG,41213550,RxNorm Extension,2017-08-24,2099-12-31,
ACAMPROSATE CALCIUM EC TABS 333MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACAMPROSATE CALCIUM EC TABS 333MG,41213550,RxNorm Extension,2017-08-24,2099-12-31,
ACAPELLA MUCUS CLEARANCE DEVICE (SMITHS MEDICAL INTERNATIONAL LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACAPELLA MUCUS CLEARANCE DEVICE (SMITHS MEDICAL INTERNATIONAL LTD),21371516,dm+d,1970-01-01,2099-12-31,
ACARBOSE  TABLETS  100 MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACARBOSE  TABLETS  100 MG,19021312,RxNorm,1970-01-01,2099-12-31,
ACARBOSE  TABLETS  50 MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACARBOSE  TABLETS  50 MG,1529352,RxNorm,1970-01-01,2099-12-31,
ACARBOSE 100MG TABLETS,0,UKB_GP_SCRIPT_DRUG_STCM,ACARBOSE 100MG TABLETS,19021312,RxNorm,1970-01-01,2099-12-31,
ACARBOSE 50MG TABLETS,0,UKB_GP_SCRIPT_DRUG_STCM,ACARBOSE 50MG TABLETS,1529352,RxNorm,1970-01-01,2099-12-31,
ACARBOSE TABLETS 100MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACARBOSE TABLETS 100MG,19021312,RxNorm,1970-01-01,2099-12-31,
ACARBOSE TABLETS 50MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACARBOSE TABLETS 50MG,1529352,RxNorm,1970-01-01,2099-12-31,
ACARBOSE TABS 100MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACARBOSE TABS 100MG,19021312,RxNorm,1970-01-01,2099-12-31,
ACARBOSE TABS 50MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACARBOSE TABS 50MG,1529352,RxNorm,1970-01-01,2099-12-31,
ACCOLATE 20MG TABLETS (ASTRAZENECA UK LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACCOLATE 20MG TABLETS (ASTRAZENECA UK LTD),1111707,RxNorm,1970-01-01,2099-12-31,
ACCRETE D3  TABLETS  1.5 GRAMS + 10 MICROGRAMS (400 UNITS),0,UKB_GP_SCRIPT_DRUG_STCM,ACCRETE D3  TABLETS  1.5 GRAMS + 10 MICROGRAMS (400 UNITS),40752053,RxNorm Extension,2018-06-04,2099-12-31,
ACCRETE D3 TABLETS (INTERNIS PHARMACEUTICALS LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACCRETE D3 TABLETS (INTERNIS PHARMACEUTICALS LTD),19036366,RxNorm,1970-01-01,2099-12-31,
ACCUPRO 10MG TABLETS (PFIZER LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACCUPRO 10MG TABLETS (PFIZER LTD),1331240,RxNorm,1970-01-01,2099-12-31,
ACCUPRO 20MG TABLETS (PFIZER LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACCUPRO 20MG TABLETS (PFIZER LTD),1331241,RxNorm,1970-01-01,2099-12-31,
ACCUPRO 40MG TABLETS (PFIZER LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACCUPRO 40MG TABLETS (PFIZER LTD),19080218,RxNorm,1970-01-01,2099-12-31,
ACCUPRO 5MG TABLETS (PFIZER LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACCUPRO 5MG TABLETS (PFIZER LTD),19079436,RxNorm,1970-01-01,2099-12-31,
ACEA 0.75% GEL (FERNDALE PHARMACEUTICALS LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACEA 0.75% GEL (FERNDALE PHARMACEUTICALS LTD),1707344,RxNorm,1970-01-01,2099-12-31,
ACEBUTOLOL 100MG CAPSULES,0,UKB_GP_SCRIPT_DRUG_STCM,ACEBUTOLOL 100MG CAPSULES,40223166,RxNorm,2010-08-01,2099-12-31,
ACEBUTOLOL 200MG / HYDROCHLOROTHIAZIDE 12.5MG TABLETS,0,UKB_GP_SCRIPT_DRUG_STCM,ACEBUTOLOL 200MG / HYDROCHLOROTHIAZIDE 12.5MG TABLETS,40223168,RxNorm,2010-08-01,2099-12-31,
ACEBUTOLOL 200MG CAPSULES,0,UKB_GP_SCRIPT_DRUG_STCM,ACEBUTOLOL 200MG CAPSULES,40223169,RxNorm,2010-08-01,2099-12-31,
ACEBUTOLOL 400MG TABLETS,0,UKB_GP_SCRIPT_DRUG_STCM,ACEBUTOLOL 400MG TABLETS,40223175,RxNorm,2010-08-01,2099-12-31,
ACEBUTOLOL 400MG TABLETS (A A H PHARMACEUTICALS LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACEBUTOLOL 400MG TABLETS (A A H PHARMACEUTICALS LTD),40223175,RxNorm,2010-08-01,2099-12-31,
ACEBUTOLOL CAPSULES 200MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACEBUTOLOL CAPSULES 200MG,40223169,RxNorm,2010-08-01,2099-12-31,
ACECLOFENAC  TABLETS  100 MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACECLOFENAC  TABLETS  100 MG,19029394,RxNorm,1970-01-01,2099-12-31,
ACECLOFENAC 100MG TABLETS,0,UKB_GP_SCRIPT_DRUG_STCM,ACECLOFENAC 100MG TABLETS,19029394,RxNorm,1970-01-01,2099-12-31,
ACECLOFENAC TABLETS 100MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACECLOFENAC TABLETS 100MG,19029394,RxNorm,1970-01-01,2099-12-31,
ACECLOFENAC TABS 100MG,0,UKB_GP_SCRIPT_DRUG_STCM,ACECLOFENAC TABS 100MG,19029394,RxNorm,1970-01-01,2099-12-31,
ACEMETACIN 60MG CAPSULES,0,UKB_GP_SCRIPT_DRUG_STCM,ACEMETACIN 60MG CAPSULES,19008183,RxNorm,1970-01-01,2099-12-31,
ACENOCOUMAROL 1MG TABLETS,0,UKB_GP_SCRIPT_DRUG_STCM,ACENOCOUMAROL 1MG TABLETS,19060033,RxNorm,1970-01-01,2099-12-31,
ACEPRIL 12.5MG TABLETS (BRISTOL-MYERS SQUIBB PHARMACEUTICALS LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACEPRIL 12.5MG TABLETS (BRISTOL-MYERS SQUIBB PHARMACEUTICALS LTD),19074672,RxNorm,1970-01-01,2099-12-31,
ACEPRIL 25MG TABLETS (BRISTOL-MYERS SQUIBB PHARMACEUTICALS LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACEPRIL 25MG TABLETS (BRISTOL-MYERS SQUIBB PHARMACEUTICALS LTD),1340161,RxNorm,1970-01-01,2099-12-31,
ACEPRIL 50MG TABLETS (BRISTOL-MYERS SQUIBB PHARMACEUTICALS LTD),0,UKB_GP_SCRIPT_DRUG_STCM,ACEPRIL 50MG TABLETS (BRISTOL-MYERS SQUIBB PHARMACEUTICALS LTD),19074673,RxNorm,1970-01-01,2099-12-31,
