source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
100002-300,35815182,UK Biobank,3+,35815182,UK Biobank,2012-09-14,2099-12-31,
100002-555,35819480,UK Biobank,half,35819480,UK Biobank,2012-09-14,2099-12-31,
100003-1,35815071,UK Biobank,1,35815071,UK Biobank,2012-09-14,2099-12-31,
100003-2,35815123,UK Biobank,2,35815123,UK Biobank,2012-09-14,2099-12-31,
100003-300,35815183,UK Biobank,3+,35815183,UK Biobank,2012-09-14,2099-12-31,
100003-555,35819481,UK Biobank,half,35819481,UK Biobank,2012-09-14,2099-12-31,
100004-1,35815072,UK Biobank,1,35815072,UK Biobank,2012-09-14,2099-12-31,
100004-2,35815124,UK Biobank,2,35815124,UK Biobank,2012-09-14,2099-12-31,
100004-3,35815170,UK Biobank,3,35815170,UK Biobank,2012-09-14,2099-12-31,
100004-400,35815217,UK Biobank,4+,35815217,UK Biobank,2012-09-14,2099-12-31,
100004-555,35819482,UK Biobank,half,35819482,UK Biobank,2012-09-14,2099-12-31,
100005-1,35815073,UK Biobank,1,35815073,UK Biobank,2012-09-14,2099-12-31,
100005-2,35815125,UK Biobank,2,35815125,UK Biobank,2012-09-14,2099-12-31,
100005-3,35815171,UK Biobank,3,35815171,UK Biobank,2012-09-14,2099-12-31,
100005-4,35815206,UK Biobank,4,35815206,UK Biobank,2012-09-14,2099-12-31,
100005-444,35823001,UK Biobank,quarter,35823001,UK Biobank,2012-09-14,2099-12-31,
100005-500,35815252,UK Biobank,5+,35815252,UK Biobank,2012-09-14,2099-12-31,
100005-555,35819483,UK Biobank,half,35819483,UK Biobank,2012-09-14,2099-12-31,
100006-1,35815074,UK Biobank,1,35815074,UK Biobank,2012-09-14,2099-12-31,
100006-2,35815126,UK Biobank,2,35815126,UK Biobank,2012-09-14,2099-12-31,
100006-3,35815172,UK Biobank,3,35815172,UK Biobank,2012-09-14,2099-12-31,
100006-4,35815207,UK Biobank,4,35815207,UK Biobank,2012-09-14,2099-12-31,
100006-5,35815243,UK Biobank,5,35815243,UK Biobank,2012-09-14,2099-12-31,
100006-555,35819484,UK Biobank,half,35819484,UK Biobank,2012-09-14,2099-12-31,
100006-600,35815285,UK Biobank,6+,35815285,UK Biobank,2012-09-14,2099-12-31,
100007-1,35815075,UK Biobank,1,35815075,UK Biobank,2012-09-14,2099-12-31,
100007-2,35815127,UK Biobank,2,35815127,UK Biobank,2012-09-14,2099-12-31,
100007-3,35815173,UK Biobank,3,35815173,UK Biobank,2012-09-14,2099-12-31,
100007-4,35815208,UK Biobank,4,35815208,UK Biobank,2012-09-14,2099-12-31,
100007-5,35815244,UK Biobank,5,35815244,UK Biobank,2012-09-14,2099-12-31,
100007-600,35815286,UK Biobank,6+,35815286,UK Biobank,2012-09-14,2099-12-31,
100008-0,35821449,UK Biobank,No,35821449,UK Biobank,2012-09-14,2099-12-31,
100008-1,35825117,UK Biobank,Yes,35825117,UK Biobank,2012-09-14,2099-12-31,
100008-111,35824772,UK Biobank,varied,35824772,UK Biobank,2012-09-14,2099-12-31,
100008-313,35821183,UK Biobank,N/A,35821183,UK Biobank,2012-09-14,2099-12-31,
100009-1,35825118,UK Biobank,Yes,35825118,UK Biobank,2012-09-14,2099-12-31,
100009-111,35824773,UK Biobank,varied,35824773,UK Biobank,2012-09-14,2099-12-31,
100010,35814768,UK Biobank,Portion size,35814768,UK Biobank,2012-09-14,2099-12-31,
100010-0,35821450,UK Biobank,No,35821450,UK Biobank,2012-09-14,2099-12-31,
100010-1,35825119,UK Biobank,Yes,35825119,UK Biobank,2012-09-14,2099-12-31,
100011-0,35821513,UK Biobank,None,35821513,UK Biobank,2012-09-14,2099-12-31,
100011-10,35824630,UK Biobank,Under 10 minutes,35824630,UK Biobank,2012-09-14,2099-12-31,
100011-1030,35815088,UK Biobank,10-30 minutes,35815088,UK Biobank,2012-09-14,2099-12-31,
100011-12,35815096,UK Biobank,1-2 hours,35815096,UK Biobank,2012-09-14,2099-12-31,
100011-24,35815146,UK Biobank,2-4 hours,35815146,UK Biobank,2012-09-14,2099-12-31,
100011-3060,35815187,UK Biobank,30-60 minutes,35815187,UK Biobank,2012-09-14,2099-12-31,
100011-46,35815232,UK Biobank,4-6 hours,35815232,UK Biobank,2012-09-14,2099-12-31,
100011-600,35815297,UK Biobank,6+ hours,35815297,UK Biobank,2012-09-14,2099-12-31,
100012-0,35821514,UK Biobank,None,35821514,UK Biobank,2012-09-14,2099-12-31,
100012-1,35824631,UK Biobank,Under 1 hour,35824631,UK Biobank,2012-09-14,2099-12-31,
100012-1200,35815097,UK Biobank,12+ hours,35815097,UK Biobank,2012-09-14,2099-12-31,
100012-13,35815101,UK Biobank,1-3 hours,35815101,UK Biobank,2012-09-14,2099-12-31,
100012-35,35815200,UK Biobank,3-5 hours,35815200,UK Biobank,2012-09-14,2099-12-31,
100012-57,35815271,UK Biobank,5-7 hours,35815271,UK Biobank,2012-09-14,2099-12-31,
100012-79,35815320,UK Biobank,7-9 hours,35815320,UK Biobank,2012-09-14,2099-12-31,
100012-912,35815335,UK Biobank,9-12 hours,35815335,UK Biobank,2012-09-14,2099-12-31,
100013-0,35821559,UK Biobank,"No, not ticked",35821559,UK Biobank,2012-09-14,2099-12-31,
100013-1,35825181,UK Biobank,"Yes, ticked",35825181,UK Biobank,2012-09-14,2099-12-31,
100014-10,35816175,UK Biobank,Average,35816175,UK Biobank,2012-09-14,2099-12-31,
100014-15,35820224,UK Biobank,Larger,35820224,UK Biobank,2012-09-14,2099-12-31,
100014-5,35823653,UK Biobank,Smaller,35823653,UK Biobank,2012-09-14,2099-12-31,
100015-0,35817934,UK Biobank,did not have milk,35817934,UK Biobank,2012-09-14,2099-12-31,
100015-2102,35823519,UK Biobank,semiskimmed,35823519,UK Biobank,2012-09-14,2099-12-31,
100015-2103,35823629,UK Biobank,skimmed,35823629,UK Biobank,2012-09-14,2099-12-31,
100015-2104,35825080,UK Biobank,wholemilk,35825080,UK Biobank,2012-09-14,2099-12-31,
100015-2105,35823796,UK Biobank,soya with calcium,35823796,UK Biobank,2012-09-14,2099-12-31,
100015-2106,35823797,UK Biobank,soya without calcium,35823797,UK Biobank,2012-09-14,2099-12-31,
100015-2107,35819414,UK Biobank,goat/sheep milk,35819414,UK Biobank,2012-09-14,2099-12-31,
100015-2108,35823239,UK Biobank,rice/oat/vegetable milk,35823239,UK Biobank,2012-09-14,2099-12-31,
100015-2109,35822565,UK Biobank,powdered milk,35822565,UK Biobank,2012-09-14,2099-12-31,
100015-2110,35817109,UK Biobank,cholesterol lowering milk,35817109,UK Biobank,2012-09-14,2099-12-31,
100015-2199,35821967,UK Biobank,other type of milk,35821967,UK Biobank,2012-09-14,2099-12-31,
100015-222,35818286,UK Biobank,don't know type of milk,35818286,UK Biobank,2012-09-14,2099-12-31,
100016-1,35815076,UK Biobank,1,35815076,UK Biobank,2012-09-14,2099-12-31,
100016-2,35815128,UK Biobank,2,35815128,UK Biobank,2012-09-14,2099-12-31,
100016-3,35815174,UK Biobank,3,35815174,UK Biobank,2012-09-14,2099-12-31,
100016-4,35815209,UK Biobank,4,35815209,UK Biobank,2012-09-14,2099-12-31,
100016-500,35815253,UK Biobank,5+,35815253,UK Biobank,2012-09-14,2099-12-31,
100016-555,35819485,UK Biobank,half,35819485,UK Biobank,2012-09-14,2099-12-31,
100017-1,35815077,UK Biobank,1,35815077,UK Biobank,2012-09-14,2099-12-31,
100017-2,35815129,UK Biobank,2,35815129,UK Biobank,2012-09-14,2099-12-31,
100017-300,35815184,UK Biobank,3+,35815184,UK Biobank,2012-09-14,2099-12-31,
100017-444,35823002,UK Biobank,quarter,35823002,UK Biobank,2012-09-14,2099-12-31,
100017-555,35819486,UK Biobank,half,35819486,UK Biobank,2012-09-14,2099-12-31,
100020,35814778,UK Biobank,Typical diet yesterday,35814778,UK Biobank,2012-09-14,2099-12-31,
100026,35814779,UK Biobank,Daily dietary data not credible,35814779,UK Biobank,2015-10-02,2099-12-31,
10004,35810814,UK Biobank,"Medication for pain relief, constipation, heartburn (pilot)",35810814,UK Biobank,2012-01-05,2099-12-31,
10004-100688-1,35809960,UK Biobank,"Medication for pain relief, constipation, heartburn (pilot): Aspirin",762564,SNOMED,2012-09-01,2099-12-31,
10004-100688-2,35809983,UK Biobank,"Medication for pain relief, constipation, heartburn (pilot): Ibuprofen (e.g. Nurofen)",762564,SNOMED,2012-09-01,2099-12-31,
10004-100688-3,35809845,UK Biobank,"Medication for pain relief, constipation, heartburn (pilot): Paracetamol",762564,SNOMED,2012-09-01,2099-12-31,
10004-100688-4,35809965,UK Biobank,"Medication for pain relief, constipation, heartburn (pilot): Codeine",762564,SNOMED,2012-09-01,2099-12-31,
10004-100688-5,35809947,UK Biobank,"Medication for pain relief, constipation, heartburn (pilot): Ranitidine (e.g. Zantac)",762564,SNOMED,2012-09-01,2099-12-31,
10005,35810815,UK Biobank,"Medication for smoking cessation, constipation, heartburn, allergies (pilot)",35810815,UK Biobank,2012-01-05,2099-12-31,
10005-100689-1,35809977,UK Biobank,"Medication for smoking cessation, constipation, heartburn, allergies (pilot): Omeprazole (e.g. Zanprol)",762564,SNOMED,2012-09-01,2099-12-31,
10005-100689-2,35809901,UK Biobank,"Medication for smoking cessation, constipation, heartburn, allergies (pilot): Laxatives (e.g. Dulcolax, Senokot)",762564,SNOMED,2012-09-01,2099-12-31,
10005-100689-3,35809905,UK Biobank,"Medication for smoking cessation, constipation, heartburn, allergies (pilot): Nicotine patches/sprays/tablets/gum etc",762564,SNOMED,2012-09-01,2099-12-31,
10005-100689-4,35809877,UK Biobank,"Medication for smoking cessation, constipation, heartburn, allergies (pilot): Antihistamines (e.g. Loratidine, Cetirizine)",762564,SNOMED,2012-09-01,2099-12-31,
10006,35810816,UK Biobank,Mouth/teeth dental problems (pilot),35810816,UK Biobank,2012-01-05,2099-12-31,
10006-100685-1,35809821,UK Biobank,Mouth/teeth dental problems (pilot): Painful teeth,907932,OMOP Extension,2020-11-02,2099-12-31,
10006-100685-2,35809836,UK Biobank,Mouth/teeth dental problems (pilot): Painful gums,907932,OMOP Extension,2020-11-02,2099-12-31,
10006-100685-3,35809811,UK Biobank,Mouth/teeth dental problems (pilot): Bleeding gums,907932,OMOP Extension,2020-11-02,2099-12-31,
10006-100685-4,35809956,UK Biobank,Mouth/teeth dental problems (pilot): Lost or loose teeth,907932,OMOP Extension,2020-11-02,2099-12-31,
10007,35810817,UK Biobank,Vitamin and mineral supplements (pilot),35810817,UK Biobank,2012-01-05,2099-12-31,
10007-100692-1,35809887,UK Biobank,Vitamin and mineral supplements (pilot): Evening primrose oil,762564,SNOMED,2012-09-01,2099-12-31,
10007-100692-2,35809871,UK Biobank,Vitamin and mineral supplements (pilot): Fish oil (including cod liver oil,762564,SNOMED,2012-09-01,2099-12-31,
10007-100692-3,35809863,UK Biobank,Vitamin and mineral supplements (pilot): Garlic,762564,SNOMED,2012-09-01,2099-12-31,
10007-100692-4,35809988,UK Biobank,Vitamin and mineral supplements (pilot): Ginkgo,762564,SNOMED,2012-09-01,2099-12-31,
10007-100692-5,35809803,UK Biobank,Vitamin and mineral supplements (pilot): Glucosamine,762564,SNOMED,2012-09-01,2099-12-31,
1001,35810186,UK Biobank,Duration of strenuous sports,35810186,UK Biobank,2012-01-05,2099-12-31,
1001-1,35827394,UK Biobank,White,8527,Race,1970-01-01,2099-12-31,
1001-1001,35825612,UK Biobank,British,8527,Race,1970-01-01,2099-12-31,
1001-1002,35826265,UK Biobank,Irish,8527,Race,1970-01-01,2099-12-31,
1001-1003,35825478,UK Biobank,Any other white background,8527,Race,1970-01-01,2099-12-31,
1001-2,35826472,UK Biobank,Mixed,35826472,UK Biobank,2012-01-10,2099-12-31,
1001-2001,35827397,UK Biobank,White and Black Caribbean,35827397,UK Biobank,2012-01-10,2099-12-31,
1001-2002,35827396,UK Biobank,White and Black African,35827396,UK Biobank,2012-01-10,2099-12-31,
1001-2003,35827395,UK Biobank,White and Asian,35827395,UK Biobank,2012-01-10,2099-12-31,
1001-2004,35825477,UK Biobank,Any other mixed background,35825477,UK Biobank,2012-01-10,2099-12-31,
1001-3,35825508,UK Biobank,Asian or Asian British,8515,Race,1970-01-01,2099-12-31,
1001-3001,35826241,UK Biobank,Indian,38003574,Race,1970-01-01,2099-12-31,
1001-3002,35826695,UK Biobank,Pakistani,38003589,Race,1970-01-01,2099-12-31,
1001-3003,35825532,UK Biobank,Bangladeshi,38003575,Race,1970-01-01,2099-12-31,
1001-3004,35825475,UK Biobank,Any other Asian background,8515,Race,1970-01-01,2099-12-31,
1001-4,35825567,UK Biobank,Black or Black British,38003600,Race,1970-01-01,2099-12-31,
1001-4001,35825675,UK Biobank,Caribbean,35825675,UK Biobank,2012-01-10,2099-12-31,
1001-4002,35825410,UK Biobank,African,38003600,Race,1970-01-01,2099-12-31,
1001-4003,35825476,UK Biobank,Any other Black background,38003598,Race,1970-01-01,2099-12-31,
1001-5,35825724,UK Biobank,Chinese,38003579,Race,1970-01-01,2099-12-31,
1001-6,35826615,UK Biobank,Other ethnic group,35826615,UK Biobank,2012-01-10,2099-12-31,
100150,35814780,UK Biobank,Drinking water intake,35814780,UK Biobank,2012-09-14,2099-12-31,
10016,35810818,UK Biobank,Regular use of hands-free device/speakerphone with mobile phone (pilot),35810818,UK Biobank,2012-01-05,2099-12-31,
100160,35814781,UK Biobank,Low calorie drink intake,35814781,UK Biobank,2012-09-14,2099-12-31,
100170,35814782,UK Biobank,Fizzy drink intake,35814782,UK Biobank,2012-09-14,2099-12-31,
100180,35814783,UK Biobank,Squash intake,35814783,UK Biobank,2012-09-14,2099-12-31,
100190,35814784,UK Biobank,Orange juice intake,35814784,UK Biobank,2012-09-14,2099-12-31,
100200,35814785,UK Biobank,Grapefruit juice intake,35814785,UK Biobank,2012-09-14,2099-12-31,
100210,35814786,UK Biobank,Pure fruit/vegetable juice intake,35814786,UK Biobank,2012-09-14,2099-12-31,
100220,35814787,UK Biobank,Fruit smoothie intake,35814787,UK Biobank,2012-09-14,2099-12-31,
100230,35814788,UK Biobank,Dairy smoothie intake,35814788,UK Biobank,2012-09-14,2099-12-31,
100240,35814789,UK Biobank,Coffee consumed,35814789,UK Biobank,2012-09-14,2099-12-31,
100250,35814790,UK Biobank,Instant coffee intake,35814790,UK Biobank,2012-09-14,2099-12-31,
100256-1,35816458,UK Biobank,Bicycle,35816458,UK Biobank,2012-01-05,2099-12-31,
100256-2,35823201,UK Biobank,Resting only,35823201,UK Biobank,2012-01-05,2099-12-31,
100256-6,35821646,UK Biobank,Not performed - equipment failure,35821646,UK Biobank,2012-01-05,2099-12-31,
100256-7,35821652,UK Biobank,Not performed - other reason,35821652,UK Biobank,2012-01-05,2099-12-31,
100257-1,35819204,UK Biobank,Fully completed,35819204,UK Biobank,2012-01-05,2099-12-31,
100257-31,35822178,UK Biobank,Participant wanted to stop early,35822178,UK Biobank,2012-01-05,2099-12-31,
100257-32,35822176,UK Biobank,Participant reported chest-pain and/or other discomfort,35822176,UK Biobank,2012-01-05,2099-12-31,
100257-33,35819525,UK Biobank,Heart rate reached safety level,35819525,UK Biobank,2012-01-05,2099-12-31,
100257-34,35819791,UK Biobank,Incomplete - other reason,35819791,UK Biobank,2012-01-05,2099-12-31,
100258-1,35825177,UK Biobank,Yes - pounds and ounces,35825177,UK Biobank,2012-01-05,2099-12-31,
100258-2,35825163,UK Biobank,Yes - Kilograms,35825163,UK Biobank,2012-01-05,2099-12-31,
100258-9,35821483,UK Biobank,No,35821483,UK Biobank,2012-01-05,2099-12-31,
100259--1,35823005,UK Biobank,Question not asked due to previous answers,35823005,UK Biobank,2012-01-05,2099-12-31,
100259-1,35818029,UK Biobank,Direct entry,35818029,UK Biobank,2012-01-05,2099-12-31,
100259-2,35820577,UK Biobank,Manual entry of electronic results,35820577,UK Biobank,2012-01-05,2099-12-31,
100259-3,35820580,UK Biobank,Manual sphygmometer,35820580,UK Biobank,2012-01-05,2099-12-31,
100259-4,35821643,UK Biobank,Not performed,35821643,UK Biobank,2012-01-05,2099-12-31,
100260,35814791,UK Biobank,Added milk to instant coffee,35814791,UK Biobank,2012-09-14,2099-12-31,
100260-1,35818030,UK Biobank,Direct entry,35818030,UK Biobank,2012-01-05,2099-12-31,
100260-2,35820575,UK Biobank,Manual entry,35820575,UK Biobank,2012-01-05,2099-12-31,
100260-3,35821644,UK Biobank,Not performed,35821644,UK Biobank,2012-01-05,2099-12-31,
100260-6,35821647,UK Biobank,Not performed - equipment failure,35821647,UK Biobank,2012-01-05,2099-12-31,
100260-7,35821653,UK Biobank,Not performed - other reason,35821653,UK Biobank,2012-01-05,2099-12-31,
100261--1,35823006,UK Biobank,Question not asked due to previous answers,35823006,UK Biobank,2012-01-05,2099-12-31,
100261-1,35818031,UK Biobank,Direct entry,35818031,UK Biobank,2012-01-05,2099-12-31,
100261-2,35820578,UK Biobank,Manual entry of full results,35820578,UK Biobank,2012-01-05,2099-12-31,
100261-3,35820579,UK Biobank,Manual measurement of weight only,35820579,UK Biobank,2012-01-05,2099-12-31,
100261-4,35821645,UK Biobank,Not performed,35821645,UK Biobank,2012-01-05,2099-12-31,
100262-30,35815190,UK Biobank,30cm,35815190,UK Biobank,2012-01-05,2099-12-31,
100262-40,35815220,UK Biobank,40cm,35815220,UK Biobank,2012-01-05,2099-12-31,
100262-50,35815258,UK Biobank,50cm,35815258,UK Biobank,2012-01-05,2099-12-31,
100263-1,35818032,UK Biobank,Direct entry,35818032,UK Biobank,2012-01-05,2099-12-31,
100263-2,35820576,UK Biobank,Manual entry,35820576,UK Biobank,2012-01-05,2099-12-31,
100263-6,35821648,UK Biobank,Not performed - equipment failure,35821648,UK Biobank,2012-01-05,2099-12-31,
100263-7,35821654,UK Biobank,Not performed - other reason,35821654,UK Biobank,2012-01-05,2099-12-31,
100267-0,35821484,UK Biobank,No,35821484,UK Biobank,2012-01-05,2099-12-31,
100267-1,35825140,UK Biobank,Yes,35825140,UK Biobank,2012-01-05,2099-12-31,
100267-2,35824678,UK Biobank,Unsure,35824678,UK Biobank,2012-01-05,2099-12-31,
100270,35814792,UK Biobank,Filtered coffee intake,35814792,UK Biobank,2012-09-14,2099-12-31,
100270-0,35818033,UK Biobank,Direct entry,35818033,UK Biobank,2012-01-05,2099-12-31,
100270-1,35820572,UK Biobank,Manual,35820572,UK Biobank,2012-01-05,2099-12-31,
100270-6,35821649,UK Biobank,Not performed - equipment failure,35821649,UK Biobank,2012-01-05,2099-12-31,
100270-7,35821655,UK Biobank,Not performed - other reason,35821655,UK Biobank,2012-01-05,2099-12-31,
100270-9,35816762,UK Biobank,Cannot be measured,35816762,UK Biobank,2012-01-05,2099-12-31,
100271-0,35821451,UK Biobank,No,35821451,UK Biobank,2012-01-05,2099-12-31,
100271-1,35825162,UK Biobank,"Yes, in last 4 weeks",35825162,UK Biobank,2012-01-05,2099-12-31,
100271-2,35825149,UK Biobank,"Yes, but more than 4 weeks ago",35825149,UK Biobank,2012-01-05,2099-12-31,
100271-3,35822548,UK Biobank,"Possibly, but more than 4 weeks ago",35822548,UK Biobank,2012-01-05,2099-12-31,
100272-0,35821452,UK Biobank,No,35821452,UK Biobank,2012-01-05,2099-12-31,
100272-2,35823262,UK Biobank,Right eye only,35823262,UK Biobank,2012-01-05,2099-12-31,
100272-3,35820266,UK Biobank,Left eye only,35820266,UK Biobank,2012-01-05,2099-12-31,
100272-4,35816519,UK Biobank,Both eyes,35816519,UK Biobank,2012-01-05,2099-12-31,
100273-1,35825120,UK Biobank,Yes,35825120,UK Biobank,2012-01-05,2099-12-31,
100273-2,35823264,UK Biobank,Right only present,35823264,UK Biobank,2012-01-05,2099-12-31,
100273-3,35820268,UK Biobank,Left only present,35820268,UK Biobank,2012-01-05,2099-12-31,
100273-4,35816521,UK Biobank,Both eyes missing,35816521,UK Biobank,2012-01-05,2099-12-31,
100274-1,35820618,UK Biobank,Measurable,35820618,UK Biobank,2012-01-05,2099-12-31,
100274-6,35821650,UK Biobank,Not performed - equipment failure,35821650,UK Biobank,2012-01-05,2099-12-31,
100274-7,35821656,UK Biobank,Not performed - other reason,35821656,UK Biobank,2012-01-05,2099-12-31,
100279-1,35819969,UK Biobank,January,35819969,UK Biobank,2012-01-05,2099-12-31,
100279-10,35821730,UK Biobank,October,35821730,UK Biobank,2012-01-05,2099-12-31,
100279-11,35821669,UK Biobank,November,35821669,UK Biobank,2012-01-05,2099-12-31,
100279-12,35817741,UK Biobank,December,35817741,UK Biobank,2012-01-05,2099-12-31,
100279-2,35818814,UK Biobank,February,35818814,UK Biobank,2012-01-05,2099-12-31,
100279-3,35820586,UK Biobank,March,35820586,UK Biobank,2012-01-05,2099-12-31,
100279-4,35815989,UK Biobank,April,35815989,UK Biobank,2012-01-05,2099-12-31,
100279-5,35820612,UK Biobank,May,35820612,UK Biobank,2012-01-05,2099-12-31,
100279-6,35819985,UK Biobank,June,35819985,UK Biobank,2012-01-05,2099-12-31,
100279-7,35819983,UK Biobank,July,35819983,UK Biobank,2012-01-05,2099-12-31,
100279-8,35816144,UK Biobank,August,35816144,UK Biobank,2012-01-05,2099-12-31,
100279-9,35823532,UK Biobank,September,35823532,UK Biobank,2012-01-05,2099-12-31,
100280,35814793,UK Biobank,Added milk to filtered coffee,35814793,UK Biobank,2012-09-14,2099-12-31,
100280-0,35821485,UK Biobank,No,35821485,UK Biobank,2012-01-05,2099-12-31,
100280-1,35825141,UK Biobank,Yes,35825141,UK Biobank,2012-01-05,2099-12-31,
100280-2,35825156,UK Biobank,Yes (first language not English),35825156,UK Biobank,2012-01-05,2099-12-31,
100282-0,35818034,UK Biobank,Direct entry,35818034,UK Biobank,2012-01-05,2099-12-31,
100282-1,35820573,UK Biobank,Manual,35820573,UK Biobank,2012-01-05,2099-12-31,
100282-9,35816763,UK Biobank,Cannot be measured,35816763,UK Biobank,2012-01-05,2099-12-31,
100286-1,35815532,UK Biobank,A house or bungalow,35815532,UK Biobank,2012-01-05,2099-12-31,
100286-2,35815519,UK Biobank,"A flat, maisonette or apartment",35815519,UK Biobank,2012-01-05,2099-12-31,
100286-3,35820956,UK Biobank,Mobile or temporary structure (i.e. caravan),35820956,UK Biobank,2012-01-05,2099-12-31,
100286-4,35823586,UK Biobank,Sheltered accommodation,35823586,UK Biobank,2012-01-05,2099-12-31,
100286-5,35816822,UK Biobank,Care home,35816822,UK Biobank,2012-01-05,2099-12-31,
100287-1,35821996,UK Biobank,Own outright (by you or someone in your household),35821996,UK Biobank,2012-01-05,2099-12-31,
100287-2,35821997,UK Biobank,Own with a mortgage,35821997,UK Biobank,2012-01-05,2099-12-31,
100287-3,35823165,UK Biobank,"Rent - from local authority, local council, housing association",35823165,UK Biobank,2012-01-05,2099-12-31,
100287-4,35823166,UK Biobank,Rent - from private landlord or letting agency,35823166,UK Biobank,2012-01-05,2099-12-31,
100287-5,35822197,UK Biobank,Pay part rent and part mortgage (shared ownership),35822197,UK Biobank,2012-01-05,2099-12-31,
100287-6,35820405,UK Biobank,Live in accommodation rent free,35820405,UK Biobank,2012-01-05,2099-12-31,
100288-1,35815525,UK Biobank,A gas hob or gas cooker,35815525,UK Biobank,2012-01-05,2099-12-31,
100288-2,35815523,UK Biobank,A gas fire that you use regularly in winter time,35815523,UK Biobank,2012-01-05,2099-12-31,
100288-3,35815932,UK Biobank,An open solid fuel fire that you use regularly in winter time,35815932,UK Biobank,2012-01-05,2099-12-31,
100289-1,35819293,UK Biobank,Gas central heating,35819293,UK Biobank,2012-01-05,2099-12-31,
100289-2,35818458,UK Biobank,Electric storage heaters,35818458,UK Biobank,2012-01-05,2099-12-31,
100289-3,35821777,UK Biobank,Oil (kerosene) central heating,35821777,UK Biobank,2012-01-05,2099-12-31,
100289-4,35822538,UK Biobank,Portable gas or paraffin heaters,35822538,UK Biobank,2012-01-05,2099-12-31,
100289-5,35823725,UK Biobank,Solid fuel central heating,35823725,UK Biobank,2012-01-05,2099-12-31,
100289-6,35821840,UK Biobank,Open fire without central heating,35821840,UK Biobank,2012-01-05,2099-12-31,
100290,35814794,UK Biobank,Cappuccino intake,35814794,UK Biobank,2012-09-14,2099-12-31,
100290--10,35820299,UK Biobank,Less than a year,35820299,UK Biobank,2012-01-05,2099-12-31,
100292-1,35819608,UK Biobank,"Husband, wife or partner",35819608,UK Biobank,2012-01-05,2099-12-31,
